track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared,mean_volume,mean_surface_area,mean_fluor_intensity,mean_fluor_total,mean_cv,mean_nnrm,mean_edge_distance_norm,mean_gaussian_sigma_norm,mean_peri_core_asymmetry,preburst_slope,preburst_spike
29,0,15,952.125,16,16,True,5.946573500570236,15.844312125,1494.0570970274885,1410849.0625,0.5146889785951432,0.10731751135483616,1.5867390576114766,0.3462469691831134,0.02880349420248148,-87.45849119883097,False
30,0,28,1518.551724137931,29,29,True,12.109180720147394,25.270219241379312,1674.0522844511545,2485662.724137931,0.4068936072061027,0.09930290470822764,1.5196216525242767,0.35722653693092454,-0.03449148501062066,-32.05336847911338,False
31,0,26,1193.0,27,27,True,8.452955334338228,19.852712999999998,1539.6935935089355,1787248.5555555555,0.3770671495489441,0.10023267539924717,1.4867232902422114,0.3554597781412779,-0.01049452442375919,-69.66946756652322,False
32,0,28,1365.8333333333333,24,29,True,10.408918277049356,22.7288325,1023.3184953622339,1171868.4583333333,0.4723138254866535,0.08282636147723281,1.513416577075171,0.35523891166126575,-0.04293563033950782,-21.430446449397298,False
33,0,28,1033.8620689655172,29,29,True,6.778363939251248,17.20449868965517,1029.9502044549972,1043072.3448275862,0.5093190807086002,0.09517170796738376,1.593096517241672,0.3455128462632274,0.03440616951451307,-11.918289144667483,False
34,0,30,1227.0967741935483,31,31,False,8.727934082430307,20.42011741935484,2901.9396622982267,3517619.0322580645,0.42092277271050443,0.09066634454758321,1.549684272847032,0.34463185935961227,-0.02128074788535215,,
35,0,12,1122.6153846153843,13,13,True,7.606088108901964,18.681442615384615,2536.7889672351116,2830315.5384615385,0.5443079238377054,0.11445378599098267,1.5594676141308266,0.34321041846792755,-0.07156696868522534,59.444868433468685,False
38,0,21,1133.6875,16,22,True,7.8020819649290285,18.8656936875,1629.821897057431,1718162.25,0.29063495448731064,0.06474041479618266,1.3627841012742048,0.37723419095124905,-0.055555093552923505,-42.88913773796169,False
39,0,29,1368.2,30,30,True,10.380171939671325,22.768216199999998,2403.445382453313,3143879.033333333,0.38307355921066866,0.09644338162157,1.4898207828677863,0.3544391077636825,-0.016588879733121453,-79.35225926116757,False
40,0,17,1086.111111111111,18,18,True,7.230261798257,18.073975000000004,2234.681102593961,2427885.888888889,0.43539973512586055,0.09597699694700569,1.5620025802319117,0.3453938703179296,-0.05838075271513507,-78.58328242059659,False
41,0,30,1090.925925925926,27,31,False,7.311044038742265,18.154098333333334,837.7473535598923,892421.7037037037,0.4420787368344045,0.08010529045883735,1.550281246010555,0.34420765781056994,-0.0915541343836188,,
42,0,28,1278.344827586207,29,29,True,9.353749478580783,21.27293627586207,1591.5606188939312,2045487.1379310344,0.580201509680577,0.11097648671972032,1.5797825504251706,0.33835166409627027,-0.07457435111496184,18.761128451772233,False
43,0,29,1410.2333333333331,30,30,True,10.812871603957506,23.4676929,2192.0754814271486,2990117.466666667,0.46656581551735987,0.09358621012709695,1.548263476959485,0.35485324814837127,0.05241913129088992,-320.3628604707905,False
44,0,19,1047.35,20,20,True,6.852617449940389,17.42895135,2567.997849282492,2680038.45,0.5601542600994176,0.13480037651784704,1.6279731139810028,0.32393838121267954,-0.061333274630798504,52.315319567734754,False
45,0,19,1328.4,20,20,True,9.855373192358584,22.1059044,2557.9101160534333,3313758.8,0.4214217104963159,0.0870102738108319,1.551436054992136,0.3448627856575981,0.0011542380311755037,94.77084689534124,False
46,0,3,1465.25,4,4,True,11.340254573823243,24.38322525,1348.428265690483,1973856.25,0.5053033978407941,0.08604072977973617,1.5553902872370813,0.3424140821258236,-0.0512469534217725,-124.29132082821457,False
47,0,29,1033.5,30,30,True,6.753683189056121,17.1984735,1876.7541050121529,1913742.6666666667,0.4585385812566864,0.09888792181136909,1.5806894810117313,0.33771888214532875,-0.0518542245434639,-15.281563365402425,False
48,0,28,1335.103448275862,29,29,True,9.996379124523768,22.21745648275862,1471.7703763606848,1855797.6896551724,0.43032195760494285,0.07001855244353056,1.4226428466894008,0.3559253551088991,-0.0355688320450354,-39.480445652697064,False
49,0,30,1025.8709677419354,31,31,False,7.0033456728284476,17.07151877419355,1786.096376905175,1777536.0,0.2411909865061732,0.07944389731850103,1.1783788930125896,0.4362589650563676,-0.021755007169391962,,
50,0,15,906.75,16,16,True,5.52156768884812,15.08922675,1900.1189119047183,1711755.8125,0.5549440878046756,0.12401584320802023,1.6482364701347583,0.3257446409589134,-0.05738224958796853,-84.2805558788969,False
51,0,30,1243.9032258064517,31,31,False,8.921592522980042,20.69979358064516,2575.0092183901857,3170521.2580645164,0.4951982835755011,0.10886646185463017,1.6062029888746658,0.3297375222388463,-0.09871717612943129,,
52,0,20,1072.2857142857142,21,21,True,7.126601681517252,17.843906571428573,1430.0631624267214,1495824.4285714286,0.5767894904126554,0.11228700521964041,1.6023306964124793,0.33086524356887637,-0.026337709901665698,-58.42981081017537,False
53,0,21,1230.2727272727273,22,22,True,8.728058859870442,20.472968454545455,2540.672080750846,3104203.6818181816,0.41249139809104685,0.09943687847492191,1.5401004034825911,0.35508251697242366,-0.013975336744399047,5.09550288477528,True
54,0,29,1661.8333333333333,30,30,True,13.77078330815712,27.654568499999996,1816.429597702939,3030365.566666667,0.4182703227648189,0.07149772615077127,1.5006787506627162,0.36048149958323006,0.03775958982248192,-112.27556606421359,False
55,0,15,1006.375,16,16,True,6.473608409044152,16.747086375,2219.58877829456,2186437.875,0.46235122746354257,0.0919214265737934,1.5952419063228604,0.3397529775727003,-0.06176086547524983,-290.3663519897991,False
57,0,30,1435.1935483870968,31,31,False,11.002841791480725,23.883055838709677,1901.3723734782627,2728169.064516129,0.47870238823415584,0.10027667169011,1.5793555869343445,0.3466709260965447,0.009049129639891561,,
58,0,16,1127.0588235294117,17,17,True,7.668676299544372,18.75538588235294,1899.4936608029714,2102100.882352941,0.5859498046300968,0.10527904431922189,1.5774677031592212,0.32380904395405924,-0.1331547155540346,-131.74900619288206,False
59,0,15,752.625,16,16,True,4.18134748831579,12.524432625,1982.823659080331,1480407.375,0.4928272063831174,0.08485738350099485,1.5223417844492144,0.3279021769258998,-0.09535059127528968,-51.74489172233334,False
60,0,27,749.25,28,28,True,4.171961182670165,12.46826925,1747.4807774343742,1287365.857142857,0.3711720992248031,0.08278157586507398,1.5169528830042562,0.3466630193026537,-0.04220444292057108,-40.001395865774185,False
61,0,30,1219.483870967742,31,31,False,8.623779709029986,20.293431096774192,1949.601515637084,2363285.193548387,0.46636494870381606,0.10395105193195167,1.6019421848649176,0.335618431132111,-0.05493122820755455,,
62,0,3,1225.75,4,4,True,8.665885082372712,20.39770575,3485.209989124037,4274917.75,0.4925800990269783,0.09693160144017107,1.543216281821183,0.3482216277180484,-0.07331966220747328,-289.34634351294653,False
63,0,9,439.0,4,10,True,1.8612014337617961,7.3053989999999995,2404.8902528722565,1053524.25,0.18962225659238097,0.11972635077375904,1.3758084908926274,0.39027132478285553,-0.015930137678069296,,False
64,0,23,1054.4166666666667,24,24,True,6.965128908047426,17.54654775,1719.5418338431155,1774824.5833333333,0.5269637885400072,0.10877484339765904,1.6029681623354373,0.341011653183299,0.010626610004264769,-200.31883633458423,False
65,0,16,1039.470588235294,17,17,True,6.786329301730775,17.29783005882353,1779.0539906875927,1823634.5294117648,0.49509659882292034,0.1113380762729029,1.6282856140494104,0.32801065604338064,-0.07596744239708152,-55.33428326300849,False
66,0,17,900.8823529411764,17,18,True,5.543666618617477,14.991583235294119,2093.618387969907,1877937.1176470588,0.32011874605641,0.07581533746468984,1.4892382812727611,0.361402113821253,-0.03484478812781966,-98.88783172269707,False
67,0,18,605.8947368421053,19,19,True,3.035916304218904,10.082694315789473,1637.2983524123154,995689.8947368421,0.33477725654449525,0.05816521981906717,1.4239153628881571,0.35605701153366487,-0.05704358677861922,-43.325078655421684,False
68,0,30,1228.6774193548388,31,31,False,9.503027661267996,20.446420935483868,2094.7330063571812,2303824.064516129,0.5154734483637311,0.13107191317618244,1.5581042392107793,0.3074763032354192,-0.0913181949039754,,
69,0,29,1368.8666666666666,30,30,True,10.406083339643683,22.779310199999998,1692.510600287318,2144547.8666666667,0.41086101934462477,0.08466684933670571,1.5638437973597061,0.3503092148785509,0.016277481639388705,-16.011213782546164,False
70,0,15,731.625,16,16,True,4.001535833065867,12.174971625,1860.5984170912423,1351614.9375,0.5736109198099413,0.08491097815066152,1.5241925480996645,0.32780237078098373,-0.08721421114414142,-80.48507199083966,False
71,0,20,1190.952380952381,21,21,True,8.389220540964654,19.81863857142857,1998.5613840562564,2337877.0476190476,0.3962297409171618,0.07183264343493555,1.4388788983672511,0.36054931658008066,-0.025892278975788264,-132.36036813454828,False
72,0,9,1133.4,10,10,True,7.743398240989737,18.8609094,2209.191037556974,2447685.3,0.5739210167552518,0.11948666357323065,1.6201674932360333,0.3289063952936607,-0.04906325378428914,-279.9796865855612,False
73,0,9,1164.4,10,10,True,8.054151092310482,19.3767804,1723.0129309200456,1973178.2,0.39149573836175905,0.08840059407194702,1.5527476670211122,0.3464343366785282,-0.06805553368706617,-171.49052443420595,False
74,0,30,1094.9032258064517,31,31,False,7.396861871235116,18.22028458064516,1896.701652886126,2032164.5483870967,0.48278976726511574,0.10123179689382521,1.5856443197735055,0.3421469854105484,-0.010542205499947173,,
75,0,30,1279.516129032258,31,31,False,9.258254583351297,21.292427903225803,2734.922200777842,3481779.4838709678,0.3776685058478978,0.0967721257837585,1.508633018923189,0.3601601815913495,0.013542840796313316,,
76,0,30,1442.6774193548388,31,31,False,11.220251302556967,24.00759493548387,1831.2369356903898,2609960.935483871,0.34956673869166904,0.0689365709652496,1.3541902735009375,0.38239258962949485,0.04819761672001095,,
77,0,30,1202.7096774193549,31,31,False,8.495280642918427,20.014291741935484,2476.61082178187,2916111.0322580645,0.41592407756735755,0.09870321890722046,1.5779424015513956,0.34751207421470354,-0.012529174003946562,,
78,0,30,1218.741935483871,31,31,False,8.652477422258345,20.281084548387096,1382.135037356633,1658880.5806451612,0.49942135872129884,0.09569782982386363,1.592481668374239,0.33724583528544416,-0.022717588669793162,,
79,0,30,1429.1333333333334,30,31,False,11.071517680656298,23.7822078,750.2495628330772,989257.4333333333,0.4430506694552194,0.0704983893027134,1.4924804818268997,0.3543074711962978,-0.04066333304880933,,
80,0,13,733.4285714285714,14,14,True,4.013032362167778,12.204984857142858,2511.8219119317973,1837880.5714285714,0.6066698270920121,0.13199656497085907,1.630090622462942,0.30294333826792563,-0.08368391026968879,-40.714064981155516,False
81,0,19,1178.6,20,20,True,8.182010170075465,19.6130826,3739.5202402083005,4377775.45,0.3376682226613631,0.08045041867226986,1.4959137037335672,0.3514346884316719,-0.07402858811699412,71.47013131557449,False
82,0,14,971.5333333333332,15,15,True,6.175939937796468,16.1672862,2479.8860236879777,2301206.6666666665,0.5624331870901188,0.13275994953752143,1.6192915366250487,0.307833266271229,-0.07455916599292722,-201.22598681892367,False
83,0,12,730.1428571428571,7,13,True,3.9971499676824793,12.150307285714288,2418.8131863099875,1777518.2857142857,0.37399752150884685,0.07774899819296996,1.4452495093779594,0.343072500506638,-0.08015172140934575,-172.47599464564564,False
84,0,22,1142.0434782608695,23,23,True,7.849499359885847,19.00474552173913,2278.489385932305,2553740.2608695654,0.4856528417348821,0.10281531259281668,1.627817248736739,0.33385685520260244,-0.02161821952128233,-84.53451155494096,False
85,0,19,1257.7777777777778,18,20,True,9.12906208533519,20.930680000000002,2839.206903239718,3369106.4444444445,0.3693523198625161,0.0776791125686988,1.4506440173446213,0.3542263024574245,-0.0424881554294359,-33.984822050617474,False
86,0,14,1168.0,15,15,True,8.097994919724691,19.436688,2070.854274312008,2369131.066666667,0.5145487811364557,0.10790223492622589,1.6044528820687647,0.3361109427880813,-0.03128782157555998,-127.308482930631,False
87,0,12,855.7692307692307,13,13,True,5.065013502285145,14.24085576923077,2346.6193099919865,1988782.6923076923,0.4607139544501371,0.11000342222158964,1.60048648658455,0.32826252594611177,-0.10634082941320465,31.394229646910958,True
88,0,25,1200.6153846153843,26,26,True,8.48040416820357,19.979440615384615,2305.6442273371645,2693828.5,0.4415360721374431,0.09101291414882919,1.5284021227987377,0.3541152355625323,0.047990367776721866,-111.18962569028112,False
89,0,30,1680.6774193548388,31,31,False,13.9489616036896,27.96815293548387,2240.1385496651324,3785063.8387096776,0.4325507265763715,0.09580303385910519,1.5116020159421688,0.3662909892464333,0.0060464978649384955,,
90,0,20,879.952380952381,21,21,True,5.394885787627898,14.64328757142857,3092.541616616917,2687853.0,0.4420568079696502,0.10590308399495624,1.6081697129654182,0.32625609140839357,-0.05397202123356252,38.48883767531976,False
91,0,30,1592.548387096774,31,31,False,12.960011075765001,26.50159770967742,1450.7556759459083,2285007.0,0.43191446398480154,0.09463217814000138,1.5574052373816756,0.34959774567166557,-0.04420985294686908,,
92,0,29,1290.5333333333333,30,30,True,9.473603639740444,21.4757652,2336.9065997486423,2930248.7,0.4552955129839891,0.0955476908589913,1.5776033011092663,0.34405024241327514,-0.038458072185867186,-267.46521409111455,False
93,0,21,775.9090909090909,22,22,True,4.41198402163843,12.911903181818182,2384.738949891384,1785171.6818181819,0.4184052694769063,0.10687676761818601,1.5837603696901048,0.3248840527905303,-0.11190106659038922,-143.49245832484246,False
94,0,13,611.6428571428571,14,14,True,3.0723644261596275,10.178348785714286,2492.3099127301844,1497677.0714285714,0.47230547672296724,0.10772880626902726,1.6273669716479284,0.3149308897412712,-0.14235548568696793,-82.72547030709816,False
95,0,30,1266.0,31,31,False,9.14623849569335,21.067505999999998,1512.2327160953573,1897299.9032258065,0.5064443074529864,0.10669564322781463,1.5951581810168063,0.34160596463486415,-0.027458380178547098,,
96,0,30,1140.032258064516,31,31,False,7.819901202300606,18.97127680645161,2095.8532940985406,2374317.3225806453,0.4133806841088286,0.08067916198186745,1.5745030209604853,0.34877376253376235,-0.0485979918699933,,
97,0,11,971.25,12,12,True,6.145576212963555,16.16257125,1782.1882435292264,1693034.6666666667,0.43603139896330867,0.08688663095730487,1.5452687555917748,0.3454065016963095,-0.038059447521496835,-85.164587682433,False
98,0,27,1579.142857142857,28,28,True,12.861292508259373,26.278516285714286,1702.676566688979,2597098.9285714286,0.4473716640017849,0.0860137648459081,1.5800832850315574,0.34380037221503396,-0.06056851487208716,-28.47641401887403,False
99,0,30,1322.645161290323,31,31,False,9.812516254818828,22.010138129032256,1511.0354575325182,1960236.4516129033,0.39565704181651484,0.1048936193672591,1.5516624073860836,0.35369589778057214,0.007566034904517366,,
100,0,18,1227.9473684210527,19,19,True,8.706988337760968,20.434272157894735,1766.9779831185472,2147550.5789473685,0.47611313916552855,0.10187396790662726,1.588922936315982,0.3391109026924342,-0.0774703804588911,21.338460904203213,False
101,0,23,1399.1666666666667,24,24,True,10.679914604889015,23.283532499999996,2972.448127601576,4033639.3333333335,0.33515482194842,0.08558493229413322,1.5547231255017493,0.34935084565755536,-0.07436113661743059,-153.3976106332426,False
103,0,30,1141.6129032258063,31,31,False,7.826419288714867,18.997580322580646,2193.185540656398,2468121.64516129,0.3983678756125415,0.07850364624234861,1.5293297461971282,0.35086905305424426,-0.022810852559357733,,
104,0,21,1024.7272727272727,22,22,True,6.687297597865518,17.052486545454546,2801.132543572729,2855416.3181818184,0.24990401795282108,0.08025204055743494,1.3705619798247533,0.40103157279779755,-0.014005611303611592,-50.96933064640291,False
105,0,26,1497.962962962963,27,27,True,11.92722790882045,24.927601666666668,1952.8068673534362,2708468.4814814813,0.48558595945878635,0.08478795644221808,1.5819013041205539,0.33555970543881725,-0.10895314692601436,-32.97261887344797,False
107,0,22,963.217391304348,23,23,True,6.057836184151127,16.028900608695654,1481.0173471578576,1414648.9130434783,0.6161333518928676,0.13480643450344842,1.6631506189484355,0.31611689946586524,-0.11931134182033987,-49.47465656227347,False
109,0,30,1241.892857142857,28,31,False,8.84352629799603,20.666339035714287,502.4078393530617,621552.9285714285,0.46187932260361775,0.06480253345890451,1.4905428664158176,0.3540412496537967,-0.0669682903933975,,
110,0,18,955.0526315789474,19,19,True,5.978007080787267,15.893030842105265,1734.7584348916923,1637681.4210526317,0.4895416584303862,0.08931617140294587,1.5478691007446228,0.33714710686793087,-0.07035956343204394,15.573279766711819,False
111,0,15,886.6875,16,16,True,5.346681143114769,14.7553666875,1888.4496379397067,1652111.6875,0.5448366067297006,0.10594950803171672,1.6557921204429313,0.31884794627885427,-0.10953365641079359,-102.88543079933967,False
112,0,20,958.3333333333334,21,21,True,6.010710431625771,15.947625,2045.0953959234412,1934078.0476190476,0.5895927132851115,0.12873972859282784,1.6763660373739055,0.31892480053094574,-0.09258028532326416,70.76291602123098,True
113,0,29,1425.7142857142858,28,30,True,11.102624211210735,23.725311428571427,2856.856598114676,3838224.5714285714,0.47954135834879946,0.099531913853964,1.582993229228627,0.34198522472992204,-0.07423453618249219,-56.88041814820647,False
114,0,7,755.625,8,8,True,4.198020599594792,12.574355624999999,2190.951699390795,1643668.625,0.601319173889487,0.1355278590569125,1.708659887527738,0.3049484810247427,-0.14622047563850102,-90.46460063935837,False
115,0,17,962.1666666666666,18,18,True,6.0430373808536,16.011415500000002,2736.4702684861354,2603485.4444444445,0.415482200490894,0.07854195327042368,1.481954235419823,0.350540715605388,-0.0005720168111647597,-203.6061642791759,False
116,0,30,1233.483870967742,31,31,False,8.867085809415725,20.526405096774194,1878.9054971775424,2253369.7419354836,0.5352640616836458,0.10356989006720187,1.588307117048765,0.33450846969664955,-0.07852230722250206,,
117,0,22,1339.0869565217392,23,23,True,9.974185795186694,22.28374604347826,3080.5564347155987,4021243.2608695654,0.35476784916174997,0.09732129455714632,1.5174356884026792,0.3585331135570568,-0.021116041456375464,-244.1657590530673,False
118,0,18,803.5,18,19,True,4.610871398226006,13.371043499999999,2250.0231251575356,1790675.611111111,0.4680477033863708,0.09426450497262572,1.5423472125580924,0.3329121991068337,-0.05339845374052531,-146.3484256768575,False
119,0,17,962.0555555555557,18,18,True,6.027398996163905,16.0095665,2821.261289079906,2709186.777777778,0.4178791985200125,0.10170307139398012,1.5785486323737536,0.3398967813580469,-0.053144528879360414,-100.06809603903176,False
120,0,18,960.157894736842,19,19,True,6.022806813621333,15.977987526315788,2419.603562310555,2294734.5789473685,0.6978868808763511,0.14345992425400703,1.663226621185829,0.3128174649334269,-0.09679823960966887,13.147214016663161,True
121,0,11,1353.5833333333333,12,12,True,10.069785401780214,22.52498025,1790.036194006687,2423486.5,0.5307340548540488,0.09956745909330257,1.6027264680427054,0.33891627157946574,-0.013088678120030556,9.293596272263757,False
122,0,23,1606.375,24,24,True,13.09480867902649,26.731686375,2300.307761427021,3615134.875,0.4531217508639785,0.10663638649321594,1.5714573492479271,0.3455306903628526,-0.02258217256349837,-62.05131542484885,False
123,0,21,1049.3636363636365,22,22,True,6.962150809235704,17.462460272727274,2625.3057837338706,2648234.227272727,0.3727801200875374,0.08215087954861101,1.5540281558846096,0.35013372206077525,-0.05131458444358306,-283.4602693408474,False
124,0,14,942.6666666666666,15,15,True,5.862570361356586,15.686916,1922.3944935354325,1785857.7333333334,0.4720776224975444,0.093624681981973,1.565087178449723,0.3437990927214589,-0.0358251703308521,-90.99878399013421,False
125,0,20,1163.952380952381,21,21,True,8.0517902368026,19.36933157142857,1482.9478543818648,1705211.6666666667,0.4485714395295138,0.09161605614825667,1.5548402421834142,0.3502981372876772,0.011760126560293556,3.6863033785926356,False
126,0,19,891.5,20,20,True,5.387377642574295,14.8354515,2503.831272858246,2215017.15,0.5350757005028601,0.11484647707152802,1.6719471197814126,0.31611083548404945,-0.10787414095773809,78.50758454492558,True
127,0,13,1168.428571428571,14,14,True,8.080734460880922,19.44381985714286,3209.124589402962,3715487.6428571427,0.6133503983412151,0.1413233593350894,1.6415596595582633,0.31655067304528695,-0.08541035036828423,-91.44916899513908,False
128,0,19,1229.7,20,20,True,8.765572599973407,20.4634377,1585.8041874521316,1911096.15,0.4035001490226461,0.08508494886592022,1.4767886940827872,0.3710549264925476,0.10520761496378254,22.176162762619352,False
129,0,3,1217.0,4,4,True,8.576034928232486,20.252097,2948.184092487971,3589747.5,0.4126496568039474,0.09911783187457723,1.5338410945188137,0.3596737295582989,-0.04112794662624136,-231.64853412149486,False
130,0,21,1372.8636363636365,22,22,True,10.335803846578289,22.84582377272727,2933.786882789949,4029647.9545454546,0.5377847749082786,0.11275799090687136,1.5857910240984978,0.3353622178313267,-0.059627595173801055,-63.12986375833287,False
131,0,12,1163.5384615384614,13,13,True,8.032093916170986,19.362443538461537,2843.17971404605,3271262.846153846,0.6952584947418594,0.15806197810800868,1.7042992167374642,0.29650231938966737,-0.20570095968498697,89.02720334155585,True
133,0,9,1388.4,10,10,True,10.464942063857714,23.1043644,2581.6117136195844,3579571.6,0.35684183423794835,0.0951085372296685,1.52722707853894,0.35901483176711657,0.0030219776546261713,-118.30352789796596,False
134,0,15,1098.5,16,16,True,7.363281356602725,18.2801385,2330.2953250024666,2546340.5,0.5072985913927462,0.11649719442489384,1.6592207498112352,0.32101378236567274,-0.09741986411801819,-76.47294477502314,False
135,0,13,1007.5,14,14,True,6.466530714034619,16.7658075,1921.6921152495213,1920959.857142857,0.7361517329090461,0.16676575276907643,1.6347400792232043,0.2928134630067521,-0.12348673510692072,-15.004254802269989,False
