track_id,centroid_x,centroid_y,disappeared,gradient_quartile
74,554.5410199556541,624.4878048780488,False,3
75,880.7631271878646,622.5577596266045,True,3
76,216.07994923857868,622.2614213197969,True,3
78,1212.368656716418,615.665671641791,False,3
79,832.9377828054298,758.6617647058823,False,3
80,717.3561103810775,615.8028909329829,False,3
81,375.6425591098748,615.7524339360223,True,3
82,1345.3843984962407,616.859022556391,False,3
83,1003.6262341325811,612.0902679830748,True,3
84,329.1629279811098,609.1912632821724,False,3
86,173.94158878504672,607.3878504672897,True,3
87,241.68428005284017,606.3672391017174,False,3
88,1032.3910950661852,606.4885679903731,False,3
89,1153.4650912996779,605.9709989258862,False,3
90,621.3050058207218,617.6414435389988,False,3
91,449.43184713375797,534.0777070063695,False,3
92,865.7347391786903,762.4639289678136,True,3
93,401.47017892644135,766.7375745526839,True,4
94,623.2263374485597,943.366255144033,False,4
95,1292.3270777479893,941.7488829311885,False,4
96,810.7180974477958,938.5452436194896,True,4
97,463.9605597964377,936.9669211195928,True,4
98,517.0139064475347,934.8723135271808,False,4
99,1339.0579150579151,932.8790218790219,False,4
100,546.56,932.9212903225806,True,4
101,264.63080495356036,937.1207430340557,False,4
102,774.028880866426,924.768953068592,True,4
103,353.1875,926.7897727272727,False,4
104,107.75825082508251,925.8770627062706,False,4
105,1316.159420289855,918.5990338164252,False,4
106,1229.4938574938576,918.2260442260442,False,4
107,1034.113936927772,913.1800610376399,True,4
108,1339.910447761194,905.0580431177447,False,4
109,837.4040511727079,907.0554371002132,True,4
110,326.46543778801845,903.6036866359447,True,4
111,564.4266009852216,902.7290640394089,True,4
112,233.9440203562341,899.1704834605598,True,4
113,1136.9481382978724,948.9867021276596,True,4
114,870.544532130778,897.8590755355129,True,4
115,77.72413793103448,952.8197997775305,False,4
116,842.0231425091353,955.1291108404384,False,4
117,178.73712737127371,1022.0921409214092,False,4
118,485.6510152284264,1022.6624365482234,False,4
119,1280.3189964157707,1004.9127837514934,True,4
120,996.4604430379746,998.8876582278481,True,4
121,251.58907672301692,997.9778933680104,True,4
122,1181.0313272877163,994.482275350371,True,4
123,816.7864173228346,987.8553149606299,True,4
124,176.93631178707224,986.861216730038,False,4
125,719.2898134863701,982.7403156384505,False,4
126,1357.2102857142856,981.7714285714286,True,4
127,1035.1384615384616,977.8030769230769,True,4
128,227.83370786516855,979.1876404494382,True,4
129,914.5576208178438,977.3915737298637,False,4
130,33.46183800623053,980.5996884735202,False,4
131,394.49623352165725,976.3917137476459,False,4
132,105.14392523364486,971.4261682242991,True,4
133,1249.9935379644587,957.7269789983845,True,4
134,1224.633914421553,957.8890649762282,False,4
135,1107.2292213473315,960.0236220472441,False,4
136,709.9318600368324,949.9742173112339,False,4
137,1263.6105960264902,893.5112582781456,False,4
138,912.903133903134,884.4059829059829,True,4
139,537.374695863747,885.0656934306569,False,4
140,622.4459861248761,813.1407333994053,False,4
141,368.49460431654677,807.9478417266187,True,4
142,1184.337142857143,810.1188571428571,False,4
143,1124.5190258751902,807.7458143074581,True,4
144,27.10925449871465,806.1028277634962,True,4
145,330.7918424753868,804.4458509142054,True,4
146,301.0165562913907,801.6942604856512,True,4
147,1151.8302808302808,799.2454212454212,True,4
148,994.6722319859402,800.128295254833,True,4
149,835.4332298136646,796.2298136645962,False,4
150,578.9199255121043,790.5828677839851,False,4
151,648.1561085972851,792.4524886877828,True,4
152,1246.5398230088495,783.2654867256637,True,4
153,565.1120543293719,770.804753820034,True,4
154,631.0888554216867,769.0286144578313,False,4
155,249.14033018867926,771.4068396226415,True,4
156,141.79770594369134,770.9155370177268,False,4
157,703.976368159204,768.9465174129353,False,4
158,1114.6941340782123,764.6243016759777,True,4
159,393.03937007874015,811.7224409448819,True,4
160,211.40422322775265,818.134238310709,True,4
161,837.2779255319149,821.8311170212766,False,4
162,1315.5811594202899,825.8173913043478,True,4
163,1239.846,881.706,False,4
164,1070.6669802445908,886.3189087488241,True,4
165,819.5658056580565,880.6888068880688,True,4
166,579.0678787878788,876.0848484848485,True,4
167,849.4599761051373,872.9330943847073,True,4
168,330.376968503937,869.1023622047244,False,4
169,297.5284738041002,868.9794988610479,True,4
170,719.5942028985507,864.2952898550725,True,4
