track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared,mean_volume,mean_surface_area,mean_fluor_intensity,mean_fluor_total,mean_cv,mean_nnrm,mean_edge_distance_norm,mean_gaussian_sigma_norm,preburst_slope,preburst_spike
157,0,24,1013.84,25,25,False,6.563687090543053,16.87131144,2415.561621331044,2362361.96,0.47290486198091386,0.10352426913586145,1.6269014580003318,0.32738126189811934,,
158,0,20,821.8095238095239,21,21,True,4.787352946543568,13.675732285714286,2295.5498742165414,1825669.9523809524,0.5443581836889472,0.1369238288498515,1.6975181800948451,0.30864027091804536,-87.2269172296337,False
159,0,16,599.8823529411765,17,17,True,2.972510477252847,9.982642235294117,1736.7839947025504,1031339.4117647059,0.5045235323504172,0.09555635452735031,1.545593818413224,0.3255967745086888,-121.39753344454418,False
160,0,16,801.2352941176471,17,17,True,4.610024827117315,13.333356529411764,1935.981023085524,1521828.294117647,0.772159456681617,0.13430751097690355,1.494579543304027,0.3204015514112699,-66.0024667575571,False
161,0,24,885.28,25,25,False,5.344317011702648,14.73194448,3087.894824335778,2678852.12,0.43393955243566285,0.0900619690055037,1.5632398019425233,0.3282989725549706,,
162,0,20,759.3157894736842,19,21,True,4.235142992843809,12.635774052631579,3464.864487576195,2595886.4736842103,0.2758005612869202,0.055030554791895704,1.306970411043088,0.40817386590445853,-99.21340568922231,False
163,0,24,745.875,24,25,False,4.199078418211577,12.412105875,2049.117684887887,1396059.5,0.3668440825949764,0.0695098697371802,1.4047031079487515,0.3476064283036339,,
164,0,10,1138.909090909091,11,11,True,7.7724683663424665,18.952586181818184,2384.352733033195,2677241.272727273,0.8014639681579137,0.17947240819018404,1.7275711864927779,0.29004655659767725,-133.11457444939592,False
165,0,18,1023.421052631579,19,19,True,6.743324276112181,17.030749736842104,3393.3468041800343,3268027.789473684,0.3753563258901695,0.08175634851163865,1.3886340378602886,0.36241325746043085,-468.77849128446036,False
166,0,22,924.3478260869565,23,23,True,5.741320931235731,15.382072173913041,2765.9019541377143,2536620.6086956523,0.45725085947552596,0.08640141943223381,1.4992939799517135,0.333160070382574,-191.97959539805922,False
167,0,15,987.4375,16,16,True,6.286636454797902,16.4319474375,4879.396038766203,4771636.8125,0.32584569229711985,0.12843645055108466,1.5908482369039951,0.33909220732519896,-173.35673828081903,False
168,0,24,1336.04,25,25,False,9.928343031850437,22.23304164,2614.682660752962,3438524.36,0.4231506461207379,0.08622558378228519,1.5194652498631334,0.3530668679598395,,
169,0,22,1050.7391304347825,23,23,True,6.973625122786213,17.48534986956522,2386.951425820061,2413739.8260869565,0.6154755086349755,0.13152651017903857,1.6785444891364738,0.31362006580388935,-126.10158966081788,False
170,0,14,653.7333333333333,15,15,True,3.385927189643223,10.8787764,2392.5703711897904,1544843.8,0.7231154769153301,0.16727465708353062,1.7004738904426588,0.3109612665402735,-65.99005381932696,False
171,0,24,672.64,25,25,False,3.5469778085769263,11.193402240000001,2070.006906585352,1367853.52,0.5187704038622833,0.07582453612848111,1.4944224141532023,0.34469580627639507,,
172,0,24,830.0,25,25,False,4.913394735958068,13.81203,1907.426776461747,1451898.68,0.4845060336051973,0.08378849750273405,1.5813835535413199,0.33733597655716513,,
173,0,24,1190.44,25,25,False,8.30763076228704,19.81011204,2587.8976560022948,3127387.48,0.23879644006437262,0.07084073808453362,1.2676691938930857,0.4173814259677579,,
175,0,14,844.2666666666667,15,15,True,4.958287268323551,14.0494416,1390.0760646813972,1177689.3333333333,0.6550128384270371,0.10968330228225846,1.6255006416882263,0.31785756754646877,60.31052955723026,True
176,0,19,1033.7368421052631,19,20,True,6.724817164520012,17.202414789473682,3681.430669756942,3764502.3157894737,0.3750495117596206,0.09325920800407324,1.623831947596902,0.3363246542172415,-212.62474925789567,False
177,0,14,917.6,15,15,True,5.621774113496351,15.269781599999998,1837.62723011386,1677298.2,0.5534526532898579,0.10846249719980491,1.6087733883662831,0.3336554542316963,-14.487841062402545,False
178,0,24,930.72,25,25,False,5.824177439719238,15.48811152,1457.7481421468024,1251816.32,0.544781899300812,0.0991373294944033,1.6181094696588705,0.3284675324693546,,
179,0,24,1059.44,25,25,False,6.99927527394997,17.630141039999998,1956.3735581781514,2038893.8,0.5070699135304498,0.10465891852207164,1.5249209227133849,0.34484796822282726,,
180,0,21,1262.5454545454545,22,22,True,9.238775526237701,21.01001890909091,1880.0853985810302,2171037.6363636362,0.5104293889265971,0.09840219605673749,1.5905083727671454,0.34127649609257094,-71.69085238223663,False
181,0,24,798.2,25,25,False,4.5971055089374495,13.2828462,2570.9391437761014,1990739.8,0.41842504002639713,0.07544783286140447,1.4777410622190243,0.3508675930095009,,
182,0,24,1112.16,25,25,False,7.606255184007938,18.50745456,1309.4448370309144,1344399.48,0.5635987925099686,0.11924262799380685,1.668665618959562,0.3165344459997894,,
183,0,24,1030.84,25,25,False,6.780904549277562,17.15420844,2491.3081825460004,2490879.16,0.277156017465166,0.08200944102122328,1.3918489765061264,0.36688895213494604,,
184,0,24,1197.52,25,25,False,8.371830373476103,19.927930319999998,1672.1057306843175,2003742.6,0.4882827152739302,0.08958710129275564,1.5368440088880493,0.3478956469642003,,
185,0,15,845.8125,16,16,True,4.979562889945957,14.0751658125,2010.9907238244157,1690336.9375,0.5136076856864389,0.11497208177137669,1.5954668771435871,0.3286819184849952,-14.199994187452647,False
186,0,12,946.3076923076923,13,13,True,5.898793520229812,15.747506307692307,2380.016646311824,2238942.4615384615,0.42766864818674727,0.08241139976678856,1.5338943298456262,0.34117311759198626,-70.76592001615224,False
187,0,24,1453.56,25,25,False,11.316512143384044,24.188691959999996,1898.779340081739,2648932.6,0.48190997614984327,0.10290210869075038,1.5584549478744878,0.3543456749644121,,
188,0,24,1487.92,25,25,False,11.652244846828399,24.76047672,2825.3953717133595,4124107.52,0.45638910513349024,0.107678099135326,1.5481896328992812,0.35551015974745037,,
189,0,24,1061.52,25,25,False,7.016103103229236,17.66475432,2041.0066134167255,2138898.0,0.4857743903886263,0.10827763457352103,1.629592872408516,0.329229838912343,,
190,0,24,873.32,25,25,False,5.226278491753518,14.53291812,1484.7356692878932,1290657.48,0.42964700556212193,0.08672319056003205,1.5578700371174947,0.3468848357386068,,
191,0,15,1051.875,16,16,True,6.911144323521227,17.504251874999998,2428.9669466532837,2530372.3125,0.6198113721282541,0.13151715225952418,1.638748836256403,0.32983315094199644,-85.43040924659194,False
192,0,20,1155.3333333333333,21,21,True,7.97202251385536,19.225902,2438.190011047077,2781987.904761905,0.41127319245545396,0.09508541623914024,1.5347155391768723,0.3579183484663057,-87.9004130304309,False
193,0,24,1540.32,25,25,False,12.288528396191028,25.632465119999996,2141.2938712716023,3251422.08,0.3733914499440263,0.10518385195887829,1.5179672057638047,0.3635357295936227,,
194,0,24,899.32,25,25,False,5.476920507720874,14.965584119999999,2971.0683788155065,2617651.72,0.3250482511716563,0.11855089556885998,1.3341758648331759,0.40130391129162263,,
195,0,17,974.6111111111111,18,18,True,6.156299192106675,16.2185035,2794.879025714853,2703483.277777778,0.4379698566767971,0.10955518753193795,1.546559154078581,0.35449474254003693,-18.64221751981626,False
196,0,19,1042.1,20,20,True,6.831021970658978,17.341586099999997,2915.307879802243,2978069.15,0.5603112228065403,0.14299869121422795,1.6708569677385712,0.29596060911269706,-191.74437689484247,False
197,0,19,873.4,20,20,True,5.221470274916063,14.534249399999998,2416.744763817327,2104698.25,0.5779704307786082,0.12734345609385464,1.6199426251625653,0.332544227880329,-74.85934410060275,False
198,0,24,1286.68,25,25,False,9.40187041015336,21.41164188,2341.6946448942454,2935054.6,0.5120708662683233,0.09984395267225629,1.5332078859615903,0.34640302996926253,,
199,0,17,1073.0555555555557,18,18,True,7.143803309328872,17.8567175,2356.2957089276847,2453955.1666666665,0.6437418177410191,0.13164371783611625,1.5910534528084566,0.3339416312073231,-303.38869038964134,False
200,0,20,700.2380952380952,21,21,True,3.776168452190986,11.652662142857142,2684.244106493906,1829310.2857142857,0.42727169691252326,0.09804479229999269,1.5545508326486073,0.32569032601959513,-65.2028747483903,False
201,0,17,967.5555555555555,18,18,True,6.117158009219151,16.101091999999998,2181.1276749425256,2052399.0555555555,0.7483227311795644,0.13546180599987154,1.6251891432237946,0.30294707489955003,-272.5334706687156,False
202,0,17,931.0555555555555,18,18,True,5.802137139465369,15.493695499999998,2103.4215980277127,1893379.2777777778,0.5390595958454732,0.11952931602693154,1.5883669809789376,0.3300623020600157,-71.76348905171947,False
203,0,24,974.32,25,25,False,6.181172786220644,16.21365912,2144.5729827165237,2029491.56,0.4703400242011759,0.10759436428652895,1.5653450120340122,0.3560738242598252,,
204,0,24,890.36,25,25,False,5.368963940870677,14.81648076,2932.547334946462,2615189.28,0.3871405344814972,0.09077926873977696,1.4759548867726144,0.3645914252008318,,
205,0,18,603.0588235294117,17,19,True,3.005569519294507,10.035501882352941,2600.3167979674954,1574971.1176470588,0.3103009186507973,0.05325307368590457,1.349599652305521,0.3791296216035135,-72.84576709576693,False
206,0,17,1000.1111111111111,18,18,True,6.4099943876837,16.642849,3545.7476156064126,3498507.611111111,0.3955836341532715,0.09378617305896565,1.496763787661034,0.35735722652176144,-147.17153597197634,False
207,0,24,1104.92,25,25,False,7.4692333563212925,18.38697372,2455.610211615957,2662474.0,0.5204404065099557,0.10505225411054768,1.5317988890618737,0.3393790716493935,,
208,0,24,1155.32,25,25,False,7.990678742273409,19.22568012,1393.7045276373349,1582942.12,0.5313154605619788,0.10857201246145866,1.615854149348282,0.335941571314995,,
209,0,23,957.8,20,24,True,6.113978967193748,15.9387498,1712.0296905498021,1520887.95,0.3956068597988552,0.08416742037910649,1.5115733297666885,0.3594852770836301,,False
210,0,10,920.9090909090909,11,11,True,5.660200184358404,15.324848181818181,3805.3834290542104,3462950.3636363638,0.5904023371164819,0.1179162714701119,1.5950689036866577,0.33373058337089784,-205.62234813642596,False
211,0,24,1437.84,25,25,False,11.132226324184298,23.92709544,3082.518780801772,4327623.4,0.39076952752944727,0.08588478777788992,1.371119350282699,0.36239889398503466,,
212,0,17,934.5,18,18,True,5.787302627325854,15.551014499999999,2272.0091661704314,2107067.3333333335,0.4217580788878995,0.08932407279117394,1.560429625355258,0.3339144343504629,-77.16123246074797,False
213,0,24,955.28,25,25,False,6.003303395575886,15.896814479999998,2178.760515258537,2039210.32,0.40945812098490025,0.09390795168512069,1.4558014593804833,0.3472850982500443,,
214,0,17,873.8888888888889,18,18,True,5.2855968423234385,14.542385,3036.846926219807,2517984.388888889,0.4397588739926228,0.09405040919368916,1.4727388265404096,0.3398161900460419,-356.79210432190183,False
215,0,19,1193.4,20,20,True,8.365213398331068,19.8593694,4565.253225654265,5400500.95,0.23255884387435874,0.08485904434508086,1.1406011532182716,0.44074503407880783,-102.92136732940895,False
216,0,19,938.5,20,20,True,5.8430204673046555,15.617578499999999,2072.7118699591165,1893030.1,0.4590780640121787,0.07659159840127674,1.5430125663465062,0.34646523865276635,-199.35293105892606,False
217,0,24,859.88,25,25,False,5.107415785387931,14.30926308,3130.4888664558157,2675770.96,0.3884118710858877,0.10075836644962234,1.3479387615414735,0.3350394962994993,,
218,0,24,1068.28,25,25,False,7.0791454362020545,17.77724748,2640.690869630265,2809647.96,0.36605509149536075,0.08534947203336049,1.3866801838164227,0.37136478375501947,,
219,0,24,1056.92,25,25,False,6.977782869132271,17.58820572,1873.9453036947657,1952659.4,0.3918249773587743,0.10335621568700679,1.4718720534244056,0.3622299797186731,,
220,0,24,877.32,25,25,False,5.283462691395854,14.59948212,2953.2451965302716,2515742.36,0.38669027277744084,0.08589825071450204,1.5136183941017498,0.3503066252649008,,
221,0,24,1179.72,25,25,False,8.21186165036547,19.63172052,2541.308743178817,2965137.68,0.5045349388866212,0.08677879736644517,1.5787813350212045,0.3369815966607038,,
222,0,24,1111.72,25,25,False,7.531829262193039,18.50013252,1571.4850385257469,1729719.96,0.49290852182513945,0.09290132798957629,1.5218979898084362,0.3458092474592272,,
223,0,24,1133.92,25,25,False,7.729633228541327,18.869562719999998,1728.0144439014246,1950391.88,0.5291266192554529,0.09118409360396144,1.5195981330065664,0.35547640427838056,,
224,0,11,646.3333333333334,12,12,True,3.3219405411061422,10.755632999999998,2023.2661762288435,1301128.9166666667,0.882113996389181,0.2168091494757132,1.842130784640095,0.25273074464630246,-62.98502550027385,False
225,0,18,532.2142857142857,14,19,True,2.495582075733325,8.85657792857143,3236.8471926273232,1732723.642857143,0.23562453789680998,0.07169275301580794,1.1844105006508558,0.4392191471964199,,False
226,0,24,769.76,25,25,False,4.316034432070182,12.809576159999999,4366.6941733877065,3342710.04,0.3548941526397467,0.08482663278192908,1.4219663038285761,0.34503872670276453,,
227,0,24,1235.16,25,25,False,8.803605580113256,20.55429756,1577.9489478841288,1921564.84,0.6402421675162364,0.1191433217177527,1.6315028460415337,0.32756227596284887,,
228,0,21,1089.409090909091,22,22,True,7.3221802014126744,18.12885668181818,2051.2793482762117,2183267.0,0.4424344480599302,0.10673476446016253,1.5407329804159628,0.3483340147545422,-27.855880579978106,False
229,0,22,887.3333333333334,21,23,True,5.411559334264708,14.766114,3298.122160292848,2778923.714285714,0.23877227098296802,0.0692735561529121,1.099268585041143,0.44024612699756416,-144.9181928978739,False
230,0,24,1110.68,25,25,False,7.532506052192295,18.48282588,2082.6702890799434,2272307.48,0.3368512657149121,0.09187160988601838,1.4445056071513447,0.3667611263464686,,
231,0,24,1494.84,25,25,False,11.76818628716753,24.87563244,1541.265836275522,2221498.96,0.5174858536166491,0.10030239328399287,1.5791194109017272,0.3474423911751188,,
232,0,10,1283.7272727272727,11,11,True,9.3578104397184,21.362505545454546,1973.6483048916264,2487405.4545454546,0.23426996234665687,0.055141631090997185,1.2588864091835814,0.4065829449182939,-148.60315159628846,False
233,0,24,1610.36,25,25,False,13.159967456565612,26.79800076,2143.6618060173937,3373909.56,0.5444244775689496,0.1069789291523098,1.5081137439104295,0.33870888082740963,,
234,0,24,1283.72,25,25,False,9.354804646380485,21.36238452,2417.993604435562,3028703.52,0.535592216807483,0.09339878144135934,1.5488801312509661,0.34414226809376686,,
235,0,16,1242.7058823529412,17,17,True,8.88328644863507,20.679868588235294,2360.830566395793,2880388.0588235296,0.8675672968564232,0.16249955988536338,1.6179251745289533,0.28709224653510157,-121.69773690472178,False
236,0,16,804.3529411764706,17,17,True,4.619577858866178,13.385237294117646,1977.896475458551,1580200.4117647058,0.5738440489708972,0.13247163688019303,1.6894008980452144,0.3177344688457279,-37.386972984103984,False
237,0,6,744.5714285714286,7,7,True,4.1066382484165365,12.390413142857142,2178.7644265199524,1620033.0,0.7560819413919522,0.17638729712831897,1.6207960237189547,0.27303967152690484,-28.26529623401764,False
238,0,19,797.0,19,20,True,4.575204514298199,13.262877,2007.5412744616988,1567058.3684210526,0.6473397191528435,0.11825383818559158,1.5346352545460737,0.30469105164250304,-63.750110088718756,False
239,0,24,1260.48,25,25,False,9.05232034194328,20.975647679999998,2340.076337893626,2939852.6,0.4335659432138385,0.09664440573753966,1.53758867384488,0.3558219894785286,,
240,0,23,1094.5833333333333,24,24,True,7.431858385667119,18.214961249999998,2040.344781600933,2080762.5,0.45273256232154635,0.08529803467381258,1.5226267778614122,0.3513276294644576,-159.41810581443943,False
242,0,24,1021.36,25,25,False,6.631156876333395,16.99645176,1936.5925361158963,1947839.88,0.5046664232810534,0.10550960975540548,1.6274328713841177,0.33211491645720914,,
243,0,18,860.1052631578947,19,19,True,5.148009269186603,14.313011684210528,2269.322308790976,1890650.6315789474,0.6077841000142714,0.12361232209854511,1.573321391730853,0.31499259731080265,-81.47695776602258,False
245,0,20,812.952380952381,21,21,True,4.693718946559464,13.52834057142857,1881.2048527191273,1521874.761904762,0.5621622235660185,0.09269473126729585,1.4760468295376235,0.33875341561692757,-37.72445051856085,False
246,0,18,909.6315789473684,19,19,True,5.561599818015269,15.137179105263158,2314.255222437879,2086279.0526315789,0.48816989726511417,0.07717593177600551,1.4812745902332947,0.3384448100543004,-112.32415801134421,False
247,0,24,675.375,24,25,False,3.582221597677517,11.238915375,1252.2503195926129,835625.2916666666,0.5280350440505894,0.0788163236950712,1.3632111764120742,0.35067019469090016,,
248,0,16,1057.5882352941176,17,17,True,6.987729629884364,17.599325823529412,2780.246659775551,2883706.7647058824,0.3787041166014306,0.08126233746425221,1.4831312436825694,0.3533338834891447,-186.294692691844,False
249,0,19,1311.45,20,20,True,9.614067611040552,21.82383945,2206.8773838112893,2858330.0,0.465276363351803,0.10719996905943614,1.5530528230125298,0.3485234907718923,-135.07291990224678,False
251,0,24,895.12,25,25,False,5.42698273656244,14.895691919999999,2594.9850659344474,2305201.44,0.5476114401717616,0.10611282080945643,1.6333888346988303,0.3290564344287566,,
252,0,24,1019.44,25,25,False,6.579712974948697,16.964501040000002,2229.8850173686337,2267188.12,0.6712426488671936,0.11887859758628075,1.568752850682865,0.3300355925815321,,
253,0,24,1113.88,25,25,False,7.59345309465099,18.53607708,1949.9327448528277,2096475.32,0.6708772785186444,0.13456915230401167,1.659740801753965,0.3210407954765738,,
254,0,18,934.6315789473684,19,19,True,5.785484322654698,15.553204105263157,2805.840018052643,2602086.3157894737,0.6104210345799715,0.14609662922475133,1.6798175878133992,0.3047329914382028,-150.49560032884042,False
255,0,24,1312.52,25,25,False,9.679844263311558,21.841645319999998,2110.767070504375,2721185.96,0.5336811398366215,0.10500394041659385,1.5948573088162952,0.3365107163153816,,
256,0,24,1271.24,25,25,False,9.224889807940666,21.15470484,1931.5026222479366,2396296.28,0.4226462517210934,0.1012011113303265,1.5535277454291045,0.3527904346713229,,
257,0,24,1228.36,25,25,False,8.741008069416392,20.44113876,1879.0571537580265,2276168.28,0.42978026933115077,0.11064736398981743,1.4757223701395137,0.36176890272583756,,
258,0,12,874.9230769230769,13,13,True,5.253524545709153,14.559594923076922,2568.4084335328303,2204354.5384615385,0.7022172822561091,0.14123543193763866,1.6327264675549695,0.3033264902107341,-101.44159020030799,False
259,0,19,732.95,20,20,True,4.048480497733829,12.197020949999999,3840.5379541301663,2773784.15,0.27516449404838084,0.07981020932642764,1.4910546998288825,0.3571265676038631,-110.22294247779722,False
260,0,11,967.6666666666666,12,12,True,6.087606424343369,16.102940999999998,1939.3975907233742,1869098.25,0.5937279190261766,0.1143743840322164,1.572107629957492,0.3270979796572761,-42.02840797914929,False
261,0,24,1345.36,25,25,False,10.004108038090251,22.38813576,2162.284377053521,2880331.96,0.38806766975152907,0.08411727273053259,1.5220185049013317,0.3576647063286263,,
262,0,24,1220.52,25,25,False,8.636498949169999,20.31067332,2578.96989430213,3107998.48,0.47192434619467144,0.1013196267462736,1.4862409495377287,0.3607442537582899,,
263,0,24,1367.56,25,25,False,10.288582745610732,22.75756596,2277.43226721579,3040450.88,0.5240585301199157,0.08555740785551484,1.5237786197195995,0.35439402902811035,,
264,0,24,1004.64,25,25,False,6.483088183615125,16.71821424,2769.606927981831,2700639.52,0.32274502594340915,0.07504481817434067,1.54163568861107,0.35166541052491174,,
265,0,24,1527.32,25,25,False,12.089815231208954,25.416132119999997,3279.0153937996765,4964400.48,0.39337203431493906,0.07980998350134066,1.5084782180039105,0.36162610217212415,,
266,0,18,1073.578947368421,19,19,True,7.15507179701239,17.865427263157894,2220.8594737813,2331422.1578947366,0.8064806244500299,0.17032153522828658,1.722801882918402,0.28259355771248085,-94.5247714093929,False
267,0,24,965.08,25,25,False,6.059238185790349,16.059896279999997,2903.301434800199,2791486.8,0.4738186220023561,0.10335401209944829,1.4886000097311354,0.35494812072770565,,
268,0,24,1076.92,25,25,False,7.305740129386686,17.92102572,2095.7078388325845,2088828.68,0.5399153132295451,0.1284090066366766,1.6408050680589144,0.3199978327502118,,
269,0,24,793.9166666666666,24,25,False,4.5192865185289035,13.21156725,2239.5394812782406,1768786.2916666667,0.48494981051132124,0.1127157455581847,1.6284296343632514,0.3280251228719064,,
270,0,24,1002.36,25,25,False,6.441319302722853,16.68027276,2011.4809475718205,1975092.68,0.5114118243284629,0.08739988817315186,1.5715254721941525,0.33623135401174686,,
271,0,24,1521.8,25,25,False,12.040647834214234,25.3242738,2849.7420273483017,4276373.24,0.4146502157718251,0.09178200772773795,1.5248760698197024,0.3543477128369409,,
272,0,14,1210.7333333333333,15,15,True,8.554603350382507,20.147813399999997,2073.958927440506,2443907.8666666667,0.5772279041909779,0.11530549853953863,1.6154384256063368,0.3279700232055918,-237.38341439665913,False
273,0,24,1131.48,25,25,False,7.731634227719487,18.82895868,2581.0307156487056,2861672.52,0.4234823499364271,0.09691303382350686,1.5778063172831909,0.34220067410111665,,
274,0,24,1139.92,25,25,False,7.80910674001962,18.96940872,2411.5913983301143,2718460.76,0.46494034105506055,0.09605268623727962,1.4741609034528695,0.3446859838707544,,
275,0,15,1002.25,16,16,True,6.45384335264303,16.67844225,3614.213483129034,3618587.375,0.43362109101333784,0.15506134420025047,1.7231199144360612,0.302574489140772,-70.15560750092467,False
276,0,18,637.3846153846154,13,19,True,3.309179266279106,10.606717384615385,1760.227446117412,1090947.7692307692,0.6678331675285469,0.148649627099796,1.6902613883564221,0.29921059040873527,-83.42280240271495,False
277,0,12,1036.8333333333333,12,13,True,6.852301757794296,17.253943500000002,1840.0327076848328,1792442.4166666667,0.6347117626982436,0.12187797621782887,1.5725615642094224,0.33028285178136313,-58.898230642532376,False
278,0,24,1358.04,25,25,False,10.170699114421025,22.599143639999998,2358.030179942434,3154276.24,0.44622578521728523,0.11395332105114146,1.507226018694923,0.361796789389207,,
279,0,4,506.2,5,5,True,2.321761328153724,8.423674199999999,1176.4889740252856,612938.8,0.45807029351060036,0.12049335289042103,1.1998439210016918,0.3331784318457177,-26.765566918411654,False
280,0,24,1148.68,25,25,False,7.948806749329663,19.11518388,1629.1860291352436,1815758.48,0.40582720974812053,0.10784613997976397,1.5564781529943648,0.3541737832775916,,
281,0,6,1010.0,7,7,True,6.504771023501452,16.807409999999997,4447.010927088212,4404332.0,0.7240039130808824,0.1589999723927602,1.6838521763077647,0.2898890391615391,-487.14740051715745,False
282,0,24,1218.24,25,25,False,8.613492538387597,20.27273184,2186.024214276019,2645506.36,0.5197359016708568,0.10493949660782541,1.564548214672256,0.3509749072035458,,
283,0,24,900.08,25,25,False,5.475327108437898,14.97823128,2506.0170286917714,2227666.72,0.45928525225719696,0.10371964383744951,1.6230703063866263,0.33363016136888574,,
284,0,24,1188.08,25,25,False,8.371294532235876,19.770839279999997,2343.9661339019567,2657217.04,0.4113379633404178,0.08422849296697571,1.480682620842235,0.3620541592663921,,
285,0,24,1276.6,25,25,False,9.262543395269727,21.243900600000003,2739.6790809444337,3443893.84,0.5248444280560394,0.10435936254531572,1.5821577901935155,0.34147090560748466,,
287,0,8,1077.4444444444443,9,9,True,7.155218643652778,17.929752999999998,1740.5520739866806,1855886.111111111,0.5217795440716767,0.09802973083273342,1.5910635212358901,0.33504896625006947,-87.12542053968215,False
288,0,11,833.0833333333334,12,12,True,4.859144635700891,13.86333975,2030.0063549792867,1692183.9166666667,0.7163612157248019,0.1335012419835204,1.3966031241173518,0.31214676942002145,-24.51971382248211,False
289,0,24,849.24,25,25,False,5.038854021867269,14.13220284,1167.3849033933998,968470.72,0.496408798734977,0.10595436710233772,1.64900757755233,0.3250815491598157,,
290,0,24,1114.72,25,25,False,7.567001900729508,18.55005552,2662.6918569607433,2863471.32,0.6270893703959752,0.14911931473837609,1.7051112721356614,0.30043978080653544,,
291,0,24,1097.6,25,25,False,7.436811640026297,18.2651616,1395.297803627641,1475995.4,0.5247184350756138,0.08942313160958193,1.589845552714448,0.33986264980375336,,
292,0,16,1751.8823529411766,17,17,True,14.994064223700924,29.153074235294113,1606.7323255984707,2629718.294117647,0.47352638368476696,0.07601466748661498,1.4651526454634602,0.36948177043698455,-56.04246369010345,False
293,0,24,994.64,25,25,False,6.495833182622228,16.55180424,2016.6388897958368,1790556.28,0.6604346592351977,0.1401492558595317,1.6816652274831614,0.29997442650593803,,
294,0,13,573.3571428571429,14,14,True,2.78371165708493,9.541236214285714,2423.0023430945594,1378343.4285714286,0.6419215507070483,0.17764934864515497,1.7112769885602839,0.2761501914125823,-38.63921170228878,False
295,0,24,1183.72,25,25,False,8.251601113084737,19.69828452,2290.2173236912536,2685835.36,0.5487719635829539,0.0892262004565201,1.5787560664343756,0.34224559431109547,,
296,0,14,629.7333333333333,15,15,True,3.2027583474144476,10.479392399999998,1952.4693557468747,1217929.8666666667,0.6347635426402866,0.14872920971991271,1.6865181585577527,0.29341467089165646,-18.557782859030233,False
297,0,24,850.84,25,25,False,5.016413479198997,14.15882844,3165.902080143205,2679209.88,0.6378949080496849,0.13941232338352022,1.6504995621331675,0.312164158739626,,
298,0,24,1512.84,25,25,False,11.949376831550792,25.175170440000002,2395.4245374062043,3513116.44,0.4622083640454435,0.1085470542178743,1.5329053221803703,0.35449464892521204,,
299,0,24,1296.28,25,25,False,9.478118348031888,21.57139548,2289.040491986276,2895126.68,0.5629829702641745,0.09907805895990475,1.5520819445431489,0.33160187635029154,,
300,0,15,1067.5625,16,16,True,7.117758658252826,17.7653075625,1477.5017675067788,1522351.5625,0.6356276077223173,0.12609774302930749,1.6572497264870665,0.31691338567474214,-158.39506191366877,False
301,0,24,800.56,25,25,False,4.615799182624861,13.322118960000001,1434.9738650655493,1144009.4,0.38341329957724957,0.06237060481919054,1.4509845576819123,0.35991007220545623,,
302,0,17,1161.7222222222222,18,18,True,8.103103068684486,19.332219499999997,1879.930521869194,2077216.0555555555,0.5050208884297489,0.10500748392603347,1.6042619510744573,0.33698593828528656,-278.174812030322,False
303,0,24,1575.68,25,25,False,12.73981850106406,26.22089088,1915.5215624406515,2923634.84,0.48661495675976774,0.10437908791741762,1.5617075188117304,0.3464061499162884,,
304,0,24,1113.7083333333333,24,25,False,7.792080256049252,18.533220375,1610.3579001934584,1561378.0416666667,0.7001821399562252,0.14081411455134069,1.6684174663695746,0.3037430425369903,,
305,0,15,929.625,16,16,True,5.725711573571612,15.469889625,3035.241225050352,2804255.375,0.45575092071998213,0.07660423481892989,1.5653559792599607,0.3265345868969728,-18.13200464900183,False
306,0,24,866.48,25,25,False,5.182328352239754,14.419093679999998,2038.5728594696564,1739437.76,0.5349261735962874,0.09520729084154081,1.4005241663156334,0.3436523194209578,,
307,0,19,982.3,20,20,True,6.2360129515607206,16.346454299999998,3250.99169692634,3173934.05,0.5270460957273879,0.12516611603237568,1.609980235016139,0.32439167025443744,-34.85047784269025,False
308,0,24,939.96,25,25,False,5.837339402802278,15.64187436,1746.9322535887095,1616603.92,0.6710154157158184,0.1306416679732384,1.6156826799572341,0.3174770219777392,,
309,0,24,1104.52,25,25,False,7.429068085657608,18.38031732,2407.3639441200103,2648104.88,0.5056359576910968,0.08714465104300835,1.5624151038683463,0.3480813837936703,,
310,0,24,1801.56,25,25,False,15.50967555808522,29.979759960000003,3062.911511546907,5476840.68,0.4510458869089228,0.09665563203698259,1.4919018466111393,0.36329407835607597,,
311,0,24,1025.68,25,25,False,6.698174503024534,17.06834088,1677.7863456182738,1649014.48,0.4606587736018568,0.09554870248291644,1.5598940627774198,0.35105692565106394,,
312,0,20,809.3333333333334,21,21,True,4.684653550256002,13.468116,1844.0228379990704,1457232.0476190476,0.4029312370966097,0.07846495818443328,1.528072349927167,0.3501446071523098,-16.078019199903714,False
314,0,24,1162.6,25,25,False,8.062752185459077,19.3468266,2079.3920377222294,2375297.64,0.38543815723830066,0.09574344588481733,1.3736994170449908,0.3729740379880038,,
315,0,18,1004.9473684210526,19,19,True,6.549871149258851,16.723329157894735,2827.722012415638,2903228.4210526315,0.4272823330485521,0.09403146972946425,1.486927396787836,0.3751428883078201,-167.29315364173945,False
