track_id,offset,peri_core_asymmetry,delta_from_baseline
99,-2,-0.04714748746897306,-0.037517503066672
99,-1,-0.024169115342804443,-0.01453913094050339
99,0,-0.008346486661815991,0.001283497740485062
100,-3,-0.066753771268269,0.0
100,-2,-0.0697638728308772,-0.003010101562608211
100,-1,-0.07976334656089329,-0.013009575292624295
100,0,-0.08202723004520907,-0.015273458776940071
102,-3,-0.07112921967518217,0.0
102,-2,-0.04963310660779925,0.021496113067382916
102,-1,-0.0637288456980327,0.007400373977149474
102,0,-0.08948293699569618,-0.01835371732051401
103,-3,-0.14223126075548675,0.0
103,-2,-0.07283109891165945,0.0694001618438273
103,-1,-0.09877185012150658,0.04345941063398018
103,0,-0.08250723963367364,0.05972402112181312
104,-3,-0.11043230148241345,0.0
104,-2,-0.10569395470804645,0.0047383467743670055
104,-1,-0.10145965462241016,0.008972646860003292
104,0,-0.06777808395785521,0.04265421752455824
105,-3,-0.04961500051984217,0.0
105,-2,-0.04143816355535207,0.008176836964490099
105,-1,-0.03303191095762775,0.016583089562214416
105,0,-0.03579856157712567,0.013816438942716495
106,-3,-0.0612926341526053,0.0
106,-2,-0.0764163728787613,-0.015123738726155994
106,-1,-0.05918409765130475,0.002108536501300551
106,0,-0.08017688281062381,-0.018884248658018507
107,-3,-0.05280560137312272,0.0
107,-2,-0.02888382735375608,0.02392177401936664
107,-1,-0.04068774607584722,0.0121178552972755
107,0,-0.04263671586322314,0.010168885509899583
108,-3,-0.07754136323448958,0.0
108,-2,-0.0822294854871066,-0.0046881222526170135
108,-1,-0.08450996435596517,-0.006968601121475584
108,0,-0.041709308997488564,0.03583205423700102
109,-3,-0.09787702966588203,0.0
109,-2,-0.07019886840025415,0.027678161265627887
109,-1,-0.07424476631173162,0.023632263354150418
109,0,-0.113467153902686,-0.015590124236803962
110,-3,-0.05399869842642443,0.0
110,-2,-0.06799349009702484,-0.013994791670600408
110,-1,-0.07429183396241992,-0.020293135535995495
110,0,-0.07321456896955936,-0.01921587054313493
111,-3,-0.07729783348929017,0.0
111,-2,-0.0987366335081939,-0.02143880001890372
111,-1,-0.07422225315033906,0.0030755803389511116
111,0,-0.1074998688478489,-0.030202035358558726
112,-3,-0.021897756635555425,0.0
112,-2,-0.07172452741029874,-0.04982677077474331
112,-1,-0.023857835349432793,-0.0019600787138773675
112,0,-0.07505706205401048,-0.05315930541845506
113,-3,-0.030231547047656803,0.0
113,-2,-0.10181715422350998,-0.07158560717585317
113,-1,-0.09473150324801498,-0.06449995620035817
113,0,-0.13075324041948214,-0.10052169337182533
114,-3,-0.09035183252383222,0.0
114,-2,-0.09487608786217708,-0.004524255338344857
114,-1,-0.07177592669492731,0.018575905828904907
114,0,-0.07125278492801357,0.019099047595818652
115,-3,-0.008831483460095707,0.0
115,-2,-0.059523462197092314,-0.05069197873699661
115,-1,-0.0784958337133209,-0.06966435025322519
115,0,-0.07862362161618713,-0.06979213815609142
117,-3,-0.032177748787969786,0.0
117,-2,-0.09916598504374129,-0.0669882362557715
117,-1,-0.12915159726531947,-0.09697384847734969
117,0,-0.11888286504262699,-0.08670511625465721
118,-3,-0.04134242028775353,0.0
118,-2,-0.02321141462819238,0.018131005659561147
118,-1,0.007955549194478568,0.0492979694822321
118,0,0.0071098622121356855,0.04845228249988921
119,-3,-0.03305440201807174,0.0
119,-2,-0.1096514360404426,-0.07659703402237086
119,-1,-0.1885334967606032,-0.15547909474253144
119,0,-0.1430321020643262,-0.10997770004625446
120,-3,-0.040277329203694076,0.0
120,-2,-0.0431148613947387,-0.0028375321910446213
120,-1,-0.02603484805484625,0.014242481148847828
120,0,-0.06818385686941256,-0.02790652766571848
121,-3,-0.08088436149641984,0.0
121,-2,-0.05829212203038821,0.02259223946603163
121,-1,,
121,0,-0.07978056505156861,0.0011037964448512294
