track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared
176,0,22,1174.2608695652175,23,23,True
177,0,16,1112.6470588235295,17,17,True
178,0,16,1126.8823529411766,17,17,True
179,0,15,753.125,16,16,True
180,0,26,1192.962962962963,27,27,True
181,0,27,749.1785714285714,28,28,True
182,0,30,1265.9354838709678,31,31,False
183,0,29,1290.4333333333334,30,30,True
184,0,21,775.8636363636364,22,22,True
185,0,13,611.6428571428571,14,14,True
186,0,30,1140.0,31,31,False
187,0,11,971.5833333333334,12,12,True
188,0,27,1579.2857142857142,28,28,True
189,0,30,1322.3225806451612,31,31,False
190,0,18,1227.4736842105262,19,19,True
191,0,23,1399.0416666666667,24,24,True
193,0,30,1141.9354838709678,31,31,False
194,0,30,1592.1290322580646,31,31,False
195,0,21,1024.7727272727273,22,22,True
197,0,22,962.8695652173913,23,23,True
199,0,30,1241.9642857142858,28,31,False
200,0,18,955.3157894736842,19,19,True
201,0,15,886.8125,16,16,True
202,0,20,958.6666666666666,21,21,True
203,0,29,1425.7142857142858,28,30,True
204,0,7,755.625,8,8,True
205,0,17,962.0555555555555,18,18,True
206,0,30,1233.3870967741937,31,31,False
207,0,22,1339.391304347826,23,23,True
208,0,26,1497.7777777777778,27,27,True
209,0,20,880.1428571428571,21,21,True
210,0,18,803.4444444444445,18,19,True
211,0,25,1200.1923076923076,26,26,True
212,0,30,1680.6451612903227,31,31,False
213,0,3,1227.25,4,4,True
214,0,9,440.0,4,10,True
215,0,23,1054.375,24,24,True
216,0,16,1039.2941176470588,17,17,True
217,0,17,900.7058823529412,17,18,True
218,0,18,606.2105263157895,19,19,True
219,0,30,1228.4516129032259,31,31,False
220,0,29,1368.6666666666667,30,30,True
221,0,15,731.8125,16,16,True
222,0,20,1191.095238095238,21,21,True
223,0,9,1133.5,10,10,True
224,0,9,1164.6,10,10,True
225,0,30,1219.0645161290322,31,31,False
226,0,30,1279.5483870967741,31,31,False
227,0,30,1095.1290322580646,31,31,False
228,0,12,855.6923076923077,13,13,True
229,0,14,1168.1333333333334,15,15,True
230,0,19,1257.7777777777778,18,20,True
231,0,12,731.7142857142857,7,13,True
232,0,22,1141.7826086956522,23,23,True
233,0,13,734.1428571428571,14,14,True
234,0,30,1431.8275862068965,29,31,False
235,0,30,1218.8709677419354,31,31,False
236,0,30,1203.0645161290322,31,31,False
237,0,30,1442.5483870967741,31,31,False
238,0,19,1178.55,20,20,True
239,1,20,986.9473684210526,19,20,True
240,1,28,1464.9642857142858,28,28,True
241,1,15,968.1333333333333,15,15,True
242,1,11,950.7272727272727,11,11,True
243,1,12,840.1666666666666,12,12,True
244,1,16,1107.4375,16,16,True
245,1,20,960.8,20,20,True
246,1,13,769.9230769230769,13,13,True
247,1,20,1008.25,20,20,True
248,1,16,788.9375,16,16,True
249,1,9,832.375,8,9,True
250,1,30,1008.5,24,30,False
251,1,19,870.1052631578947,19,19,True
252,1,8,1071.5714285714287,7,8,True
253,1,7,703.7142857142857,7,7,True
254,1,16,812.375,16,16,True
255,1,15,706.3333333333334,15,15,True
256,1,10,663.2857142857143,7,10,True
257,1,14,994.5,14,14,True
258,2,8,319.5,4,7,True
259,3,29,1251.8076923076924,26,27,True
260,3,28,1395.3125,16,26,True
262,4,18,423.72727272727275,11,15,True
264,7,15,381.5,4,9,True
265,8,20,350.3333333333333,6,13,True
271,17,27,1092.0,6,11,True
276,19,27,1391.0,8,9,True
277,20,28,646.375,8,9,True
