track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared,mean_volume,mean_surface_area,mean_fluor_intensity,mean_fluor_total,mean_cv,mean_nnrm,fluor_disappearance_frame,max_drop,area_initial,area_max,area_rel_max,frame_of_max_area,growth_rate_px_per_frame,changepoint_frame,slope_before,slope_after,slope_ratio,mean_speed,max_speed,speed_std,total_displacement,net_displacement,last_y,last_x,preburst_slope,preburst_spike
67,0,16,992.9411764705883,17,17,True,23568.62704600874,3971.764705882353,2670.2624178750157,2628175.882352941,0.8697943731665281,0.17840786489665422,,-0.15884378284152745,881.0,1107.0,1.2565266742338252,16,10.821078431372522,12,11.538461538461567,35.69999999999998,3.093999999999991,0.7177271556387295,1.8491989943849965,0.33701960228710814,11.483634490219671,2.8291725717551457,944.5672990063234,811.4697380307136,-82.7895799698737,False
68,0,15,1152.75,16,16,True,29593.157300058872,4611.0,2905.658414347072,3285975.8125,0.6198876079072223,0.16367164297412562,,-0.2893362435093721,1005.0,1592.0,1.5840796019900498,15,23.661764705882355,12,14.314685314685322,158.00000000000028,11.037616023448964,1.285112695967462,3.7947888888180277,0.7987622780065349,19.276690439511928,5.840712471978604,944.0684673366834,1039.7625628140704,-60.654099358964245,False
69,0,14,582.4285714285714,7,15,True,10691.120554910218,2329.714285714286,3010.261927695605,1765636.857142857,0.45190503991168757,0.14103154133246468,6.0,-0.3196977189087568,684.0,736.0,1.0760233918128654,1,-13.088138385502495,12,-31.73008849557526,-89.49999999999983,2.8206665736996146,0.8564362281851788,2.036849673602119,0.6214465360069781,10.677280913866438,3.744463304259466,963.6441048034934,1015.3231441048035,,False
70,0,15,1098.125,16,16,True,27496.810475786413,4392.5,2139.6056715029536,2307106.0,0.6565425585381961,0.13254427925749784,,-0.15149630728002567,884.0,1321.0,1.494343891402715,15,20.282352941176484,12,24.36013986013986,121.70000000000017,4.995866226496347,1.3095438090435692,2.7446420823043884,0.6409798696616376,19.64315713565354,3.565542759706299,961.7373202119607,271.02800908402725,29.91684912012288,True
71,0,16,980.75,16,17,True,23225.799672464007,3923.0,2880.437550899725,2807540.4375,0.38629748167775374,0.13333471881931272,,-0.19753201114836208,614.0,1130.0,1.8403908794788273,13,17.95469710272176,3,170.99999999999991,11.960439560439552,0.06994409099672257,1.776856918247095,12.726213603819975,3.0244862801236825,39.3790673775264,24.25766133306365,986.8047445255474,115.73357664233576,-109.95346830455735,False
72,0,9,666.4,10,10,True,12958.724236712356,2665.6,2225.5651976755953,1475664.0,0.5705451204900006,0.13252252915002455,,-0.13209610451264203,588.0,725.0,1.2329931972789117,9,13.321212121212136,3,37.49999999999992,11.71428571428574,0.3123809523809537,0.6509035300294567,1.3365073344464384,0.2908149351492968,5.85813177026511,1.9849075145440775,962.8841379310345,1094.1020689655172,-7.578050406604727,False
73,0,9,1089.4,10,10,True,27092.547139929375,4357.6,3639.989916368093,3968362.5,0.3599768564966711,0.12868511255209567,,-0.25767930351118706,1074.0,1181.0,1.0996275605214152,1,4.642424242424223,2,106.99999999999989,16.91666666666666,0.15809968847352035,1.6372898858196947,3.9014252354099823,0.9294619118386662,14.735608972377252,2.4545336251671537,971.6742358078602,682.8917030567685,-5.913836053129872,False
74,0,29,1267.76,25,30,False,34435.5586770787,5071.04,2479.6672069776,2987361.08,0.5411354600006655,0.14135141610736798,,-0.2430441019007982,1008.0,1779.0,1.7648809523809523,29,27.02391759776538,18,7.580860403863083,34.066727605118814,4.4937811528304845,0.7233689846861263,3.3413170805291528,0.6094834471663856,20.902013510901533,4.250918232602082,972.955593029792,635.079820123665,,
75,0,15,608.4375,16,16,True,11398.36653051933,2433.75,2436.1173087890156,1435297.375,0.5016347078926077,0.1357775181847572,15.0,-0.34260830697756317,460.0,822.0,1.7869565217391303,15,16.030882352941177,12,16.909090909090917,105.30000000000015,6.227419354838716,1.2136271230686488,2.6636324063470873,0.5028412308423725,18.204406846029734,6.358592259109743,963.3722627737226,1070.683698296837,4.974168808071956,False
76,0,11,703.9166666666666,12,12,True,14053.560927108845,2815.6666666666665,2760.9625495977275,1938795.4166666667,0.9029387138965594,0.214430938806681,,-0.11062017522072165,672.0,735.0,1.09375,11,4.709790209790234,2,-14.0,2.5878787878788025,-0.1848484848484859,0.7258684907122341,1.1084473897340417,0.28290814596446695,7.984553397834575,3.453439526916062,970.9632653061225,1161.3986394557824,-96.58938017719267,False
77,0,9,854.2,10,10,True,18842.705357817686,3416.8,2761.817941685428,2323830.4,0.5047121461389448,0.09476580022475531,,-0.2644280284520938,761.0,1073.0,1.4099868593955323,9,23.47878787878792,8,13.416666666666691,180.9999999999999,13.490683229813632,0.8762427321976111,3.155644170751307,0.8612279541367414,7.8861845897785,5.405869628012192,972.8825722273998,146.38676607642125,15.396542843903843,False
78,0,13,898.0714285714286,14,14,True,20258.70880321719,3592.285714285714,2645.88661134767,2374500.214285714,0.8844645110864021,0.19409226281773842,,-0.15917522640788248,891.0,956.0,1.0729517396184063,2,-6.041758241758254,12,-6.139860139860129,114.99999999999997,-18.730068337129868,0.5819202222414976,1.166212540199369,0.2618574289723508,7.56496288913947,2.5744831607006193,930.453056768559,1146.6113537117903,33.55735168214543,True
79,0,12,1260.1538461538462,13,13,True,33723.71791114758,5040.615384615385,2349.2861311897504,2936022.230769231,0.6002393403161377,0.13402117130818028,,-0.21977662346384746,1149.0,1544.0,1.3437771975630983,12,16.296703296703345,11,11.472727272727317,331.00000000000006,28.851030110934918,0.9535582456250046,3.693083666766894,0.871266623428576,11.442698947500055,1.5088747921033274,982.4158031088083,1134.2046632124352,-123.58371713377129,False
80,0,16,1241.5294117647059,17,17,True,32951.11404601045,4966.117647058823,1981.3003646152017,2446868.7647058824,0.7933847496984134,0.16338684593875594,16.0,-0.3347809711572888,1100.0,1376.0,1.250909090909091,13,11.960784313725505,13,11.236263736263766,-24.39999999999987,-2.1715403422982713,0.6870945750919468,2.011025080698636,0.5208819447723079,10.99351320147115,5.120014853327822,990.4511627906977,868.9906976744186,-53.266325302859286,False
81,0,7,1100.857142857143,7,8,True,27498.656129401093,4403.428571428572,2304.515945995538,2531317.1428571427,0.736723569464994,0.14357048005159997,,-0.27817351871146256,1003.0,1177.0,1.1734795613160518,6,14.80434782608689,6,21.91860465116265,-87.99999999999999,-4.014854111405861,0.8856937106043752,1.8449137805593654,0.5214307284667931,5.924845899119078,1.8276249448257094,993.929292929293,486.86134067952247,-55.036777128276405,False
82,0,16,1087.235294117647,17,17,True,27041.398582938356,4348.941176470588,2239.142881907808,2433442.529411765,0.593464960049276,0.15684207864266417,16.0,-0.41316444167767075,1041.0,1230.0,1.181556195965418,16,1.990196078431341,15,2.660714285714253,294.9999999999998,110.87248322147778,1.1540424468977568,3.1936656203142855,0.8575221765023296,18.46467915036411,4.246463053192846,990.6666666666666,1056.2780487804878,-110.71475736805326,False
83,0,14,991.6666666666666,15,15,True,23537.981251344645,3966.6666666666665,1892.995323464774,1865008.9333333333,0.681046565468993,0.15352441302089978,,-0.1680453722307701,882.0,1150.0,1.3038548752834467,14,13.317857142857134,12,11.898601398601421,110.0000000000003,9.244784014105209,0.6454668757390193,1.4099758087023317,0.33221380096931713,9.03653626034627,5.089547573651443,992.1904347826087,231.87217391304347,34.75823808412714,True
84,0,12,997.9230769230769,13,13,True,23775.465389913585,3991.6923076923076,2447.9116804057276,2425795.3846153845,0.5323042445379997,0.12651389908152055,,-0.28374032767245055,896.0,1234.0,1.3772321428571428,12,12.439560439560449,11,10.19090909090912,320.99999999999994,31.49866190900972,1.2023758619446874,3.9279235102887666,1.1001401864478906,14.42851034333625,5.353627953509569,990.1815235008104,800.8654781199351,-173.90033778279965,False
85,0,13,887.0,14,14,True,20036.636377380368,3548.0,2245.8073542121774,1932007.142857143,0.5243957233979918,0.12204339579608038,10.0,-0.38989383499431784,738.0,1215.0,1.646341463414634,13,22.01318681318682,9,18.449999999999964,130.4,7.0677506775067895,0.914777279328598,2.693808988991344,0.7210723967620586,11.892104631271774,5.048987943955438,992.1497942386832,764.5522633744856,-328.1563817817843,False
86,0,10,992.5454545454545,11,11,True,23566.3906129705,3970.181818181818,2320.2030827540625,2289272.090909091,0.6464893162495272,0.1769468755500056,10.0,-0.37690023364915687,879.0,1128.0,1.2832764505119454,10,13.845454545454567,9,19.383333333333315,226.00000000000102,11.659501289767906,0.9478066760512934,2.7620276521498153,0.7902037673254083,9.478066760512935,2.94059692362284,998.8670212765958,731.4822695035461,-87.45413097627902,False
87,0,16,910.1764705882352,17,17,True,20672.027793158526,3640.705882352941,2523.1458653781333,2286634.294117647,0.7907264486091631,0.20092518415977387,,-0.15664589311910473,863.0,966.0,1.1193511008111239,15,4.3897058823529465,12,5.625874125874161,33.10000000000009,5.883530142945907,0.6721889762511277,1.2247840788607047,0.32002352309970683,10.755023620018044,3.2886689932569952,1002.0878661087866,615.8859832635983,-57.33821351456937,False
88,0,24,1037.2272727272727,22,25,True,25350.839487538047,4148.909090909091,2904.101016856916,2915103.272727273,0.6047886414294852,0.14339603575311302,,-0.1417809691820565,729.0,1354.0,1.8573388203017833,24,18.61184293062351,12,38.68881118881117,30.517350157728703,0.7887900718581484,0.9088126181461751,3.330894251839487,0.72377207650926,20.38367518710686,2.2066334246929853,999.3530280649926,660.1011816838995,-141.15807101707534,False
89,0,19,1031.3157894736842,19,20,True,24985.900309061348,4125.263157894737,2071.842596231499,2110376.210526316,0.5727032733607396,0.12467347192282018,,-0.23060813269028052,858.0,1177.0,1.3717948717948718,19,14.938140747176384,2,-7.000000000000114,12.851792402354214,-1.8359703431934293,0.806781806795037,2.523537115786399,0.597894081748131,15.565184256447793,3.0044426515368388,1007.4681393372982,148.54120645709432,-8.536514961588667,False
90,0,11,1176.0,12,12,True,30359.646487930007,4704.0,2664.9534115202428,3133591.25,0.611341186414749,0.1487557675660063,11.0,-0.3680033537449033,1082.0,1242.0,1.1478743068391868,8,5.538461538461553,10,13.078787878787924,-141.99999999999977,-10.857275254865561,0.7842469221451466,2.2262443490541144,0.5220968016387048,8.626716143596612,3.595625986829505,1011.0018399264029,1093.6264949402023,-134.28096786238774,False
91,0,15,1234.9375,16,16,True,32694.666447212036,4939.75,2191.596036960299,2706285.375,0.6535121816278284,0.12288727968056516,15.0,-0.34253594943404625,1113.0,1379.0,1.2389937106918238,12,6.948529411764739,12,4.573426573426631,-79.50000000000006,-17.383027522935574,0.8919594877040431,1.780767522035577,0.39564824184657205,13.379392315560647,5.347771726661577,1007.5697879858657,1270.4196113074204,13.682213592107773,False
92,0,19,950.1052631578947,19,20,True,22099.897863931263,3800.4210526315787,1683.081246701764,1584220.2105263157,0.7099226187510925,0.14719058383178937,,-0.17946939463582395,810.0,1144.0,1.4123456790123456,19,13.69748045178107,13,6.010989010989029,19.869565217391305,3.3055401001510116,0.6427851250034886,1.4381725515217436,0.28686719396380367,12.050193586261896,3.3856988914539823,1010.4423076923077,396.3181818181818,-11.808029964950947,False
93,0,16,1550.7058823529412,17,17,True,46086.47796293956,6202.823529411765,1945.8184379541508,2971702.0588235296,0.47524501139013275,0.11252174764655543,15.0,-0.3833806880153571,1394.0,1810.0,1.2984218077474892,16,20.323529411764735,12,4.527972027972137,16.899999999999945,3.7323552123551105,0.7184628194631701,2.2641294215552805,0.5051166670137999,11.495405111410722,5.478224694112493,983.7348066298342,58.86243093922652,-211.3631816768431,False
94,0,12,1059.8461538461538,13,13,True,25988.194717160568,4239.384615384615,3125.802881505084,3314461.4615384615,0.6157251489231845,0.17460075079028725,,-0.20976975781350135,1048.0,1212.0,1.1564885496183206,12,1.7912087912088432,11,0.8545454545455122,290.9999999999999,340.5319148935939,0.8944268101833144,2.8153646131382803,0.6526662089301207,10.733121722199773,3.708714356582805,764.5833333333334,1298.4389438943895,-122.73795745419888,False
95,0,14,613.1333333333333,15,15,True,11772.740905631967,2452.5333333333333,2037.701657272755,1307160.7333333334,0.22655758724460398,0.061087008613212014,2.0,-0.6073172562087185,715.0,982.0,1.3734265734265734,14,9.175000000000004,12,-18.692307692307665,12.500000000000359,-0.6687242798354112,2.8238364848216526,25.796399796626456,6.4185445508999255,39.53371078750314,23.1602934010785,946.0224032586558,995.0631364562119,209.0883818021024,True
96,0,19,1027.5263157894738,19,20,True,24917.773178948974,4110.105263157895,1956.6924665957647,1986274.3157894737,0.8698260142797271,0.18352102350844085,,-0.21606570867366534,993.0,1345.0,1.3544813695871099,19,2.80947002606431,8,6.1904761904761845,38.44179523141655,6.209828460459603,0.7349541574349813,2.711861969254072,0.6838427937760101,13.38052890685977,1.1231704299496001,898.503345724907,1355.975464684015,-52.07930155849334,False
97,0,15,1004.0,15,16,True,24061.325730530345,4016.0,2856.55292467016,2877371.2666666666,0.8237824758910487,0.16753983081360013,5.0,-0.35999946545979367,1058.0,1161.0,1.0973534971644612,2,-11.55281402936379,12,-24.4363636363636,-59.69999999999997,2.4430803571428594,3.7780118388836708,9.742380303619825,2.4150558740120025,55.26115554053946,4.049500124151596,772.1457489878543,1077.0506072874493,-6.446129730143705,False
98,0,12,959.6923076923077,13,13,True,22759.108825082247,3838.769230769231,3503.1124076610918,3384154.5384615385,0.3558224093924548,0.1137564045730058,10.0,-0.4673297826078516,1072.0,1344.0,1.2537313432835822,12,-12.6373626373626,11,-28.090909090909104,701.0000000000001,-24.954692556634296,1.8703343493510343,3.8232812624394805,0.9143383802548479,22.444012192212412,10.628544590679008,767.9441964285714,1259.373511904762,-209.59949067964237,False
99,0,7,967.125,8,8,True,22643.575452201243,3868.5,3055.385341057957,2944579.125,0.6888098378915922,0.15441627352485168,,-0.14555252247372016,883.0,1026.0,1.161947904869762,7,18.107142857142886,4,33.999999999999794,21.699999999999942,0.6382352941176492,0.8172129485488792,1.3725680777073286,0.3527634641582687,5.720490639842154,3.9169231398269715,777.4649122807018,631.4249512670565,-14.736382473266975,False
100,0,13,806.0,13,14,True,17294.636594352054,3224.0,1956.2220510712095,1543814.6153846155,0.551610687361715,0.12865375518952077,,-0.21507075396973982,618.0,985.0,1.5938511326860842,13,17.95091401489511,2,21.999999999999943,10.969598965071123,0.4986181347759614,1.2619969367646153,3.3398072923430866,1.0896098339282334,15.312935935617677,4.093523125601294,774.6598984771574,177.61116751269034,-39.73099803516412,False
101,0,14,1080.4666666666667,15,15,True,26766.84120360138,4321.866666666667,3167.859083539888,3398479.933333333,0.661051358415198,0.15815756657325641,14.0,-0.4115557878597088,960.0,1260.0,1.3125,13,15.210714285714293,12,9.538461538461542,-13.50000000000009,-1.4153225806451704,0.8297836802169327,3.149167212384683,0.7190222847591771,11.616971523037058,6.7805339190843545,777.0605802047781,692.5383959044368,10.846996807745452,False
102,0,10,1354.6363636363637,11,11,True,37537.90952711928,5418.545454545455,2620.175544099922,3550715.272727273,0.686441596732962,0.15371295366682158,,-0.2108989423188918,1340.0,1459.0,1.0888059701492536,8,6.600000000000015,6,-10.77142857142845,-17.900000000000105,1.66180371352788,1.9651962176895048,4.719512615140133,1.4394436763017662,19.651962176895047,5.76406480879935,794.3706189410888,392.82997762863533,-50.2321288725302,False
103,0,21,1158.95,20,22,True,30246.67919708863,4635.8,2856.173137540055,3109523.4,0.7445812874161645,0.17787819309396444,21.0,-0.37061142881849063,925.0,2008.0,2.170810810810811,21,36.0817346663064,19,20.4637328615657,143.99999999999974,7.036839318326704,0.9823176247912593,4.1532988166799605,1.014103201444857,19.427936805814298,3.006344721143732,791.1334661354582,661.4233067729084,-284.353259049944,False
104,0,13,853.0769230769231,13,14,True,18769.609248409644,3412.3076923076924,2453.238226498257,2080484.4615384615,0.46591875241863995,0.11650436733429795,,-0.19049311671142616,720.0,910.0,1.2638888888888888,12,10.578160059835435,3,58.99999999999987,5.482517482517487,0.09292402512741524,1.080588592817577,3.5946455879678596,0.9674271110897609,13.807201115507043,3.640406466009965,796.2345537757437,1316.7677345537757,2.7483085685215314,False
105,0,12,1046.076923076923,13,13,True,25530.439686816353,4184.307692307692,3200.3486889031115,3312520.3846153845,0.5055262829512019,0.11107151915048946,,-0.20730277788832843,907.0,1313.0,1.4476295479603087,12,12.719780219780235,11,11.64545454545457,406.00000000000006,34.86338797814201,0.7740339350627784,1.5002648816973525,0.44684944114957353,9.28840722075334,2.7624644871409387,798.8354912414318,1235.3769992383855,-155.10806931975014,False
106,0,19,1242.7894736842106,19,20,True,33171.37428028721,4971.1578947368425,2804.777075187144,3421736.5789473685,0.5376226337636915,0.13066364009165884,,-0.29622300496397597,1089.0,1642.0,1.5078053259871442,19,22.147002606429204,18,12.580882352941162,10.000000000000092,0.794856808883702,1.0784526093509497,2.289453496426354,0.6139938707188596,19.68912435581472,7.061465253991525,797.5456760048721,1283.2521315468941,-57.65889688162173,False
107,0,16,1062.5882352941176,17,17,True,26127.467109527082,4250.35294117647,1426.4027345510403,1499194.4705882352,0.6321193662709211,0.1357541339213924,16.0,-0.4305875481550714,958.0,1294.0,1.350730688935282,16,14.598039215686267,12,2.7062937062937276,32.39999999999996,11.972093023255706,1.5109522939820028,4.246921121783981,1.3158299053012419,24.175236703712045,5.867919470523213,801.3292117465224,56.30834621329212,-117.49774573542946,False
108,0,8,877.1111111111111,9,9,True,19611.402496068928,3508.4444444444443,1594.5009056196463,1376515.7777777778,0.6252753582141971,0.14265745476958064,8.0,-0.3006069415307138,746.0,1082.0,1.450402144772118,8,29.300000000000004,7,22.928571428571416,181.9999999999999,7.937694704049844,0.5485373641479862,1.1071071058071944,0.32558415510900657,4.388298913183889,2.460171008937311,803.4103512014788,18.15804066543438,-46.60497993674414,False
109,0,24,869.3636363636364,22,25,True,19389.34586111409,3477.4545454545455,1985.0996353899789,1689881.2727272727,0.6524573697688126,0.14740955140607762,,-0.16336477272727273,746.0,1048.0,1.4048257372654156,24,13.442478986325423,13,5.406593406593417,13.23398576512456,2.4477493996470177,0.8344714457831767,5.948709581427398,1.195626286754937,18.951433996556393,3.2391229199605722,815.2853053435115,264.0534351145038,-51.91308561890661,False
110,0,14,1254.4666666666667,15,15,True,33563.47719726419,5017.866666666667,2781.205628387383,3422831.1333333333,0.6914910578553132,0.16050720043294062,11.0,-0.3750921737455523,1184.0,1538.0,1.2989864864864864,14,19.342857142857113,11,9.036363636363655,162.69999999999973,18.005030181086454,1.045191648913741,2.425129206997805,0.48804379482530774,14.632683084792372,4.477256178473851,914.1235370611183,544.8621586475942,-338.38383738472464,False
111,0,18,741.5,18,19,True,15249.307494008015,2966.0,1706.24875000677,1245274.611111111,0.6468061908126448,0.17498553368662728,,-0.1634190314442351,632.0,873.0,1.3813291139240507,18,11.6888544891641,13,3.4340659340659556,6.17567567567566,1.7983567567567411,0.6773456290232145,1.1491987587568016,0.3345557957339933,12.373702512046789,6.391533295249308,817.6048109965636,140.39862542955328,-101.76807366363856,False
112,0,18,952.1666666666666,18,19,True,22160.3816384769,3808.6666666666665,1730.9104057715217,1623648.5,0.7341014254440686,0.1624007087357492,,-0.15262132829718214,804.0,1074.0,1.335820895522388,16,13.639982308712977,12,14.510489510489538,26.428571428571423,1.8213425129087741,1.2454485137679878,4.3456488538045575,1.057469509331422,21.85247551878213,4.610780392193909,827.3640595903166,592.1182495344507,-108.43505899862075,False
113,0,29,1483.125,24,30,False,43958.717790383926,5932.5,1880.5518840568682,2422689.2083333335,0.5705215505057911,0.11365303187881398,,-0.2851950938666653,1023.0,2079.0,2.032258064516129,29,38.915741304393464,13,14.456043956043994,25.703452527743533,1.7780419460468684,0.45562492232108803,1.4286081564372417,0.3631977726498491,11.596226412534254,3.2649493919135284,827.0432900432901,773.7869167869168,,
114,0,10,1027.3636363636363,11,11,True,24804.742445395517,4109.454545454545,2831.015993232589,2878349.090909091,0.6644208034107154,0.14470022622533715,10.0,-0.4284219014528097,911.0,1108.0,1.2162458836443468,8,18.827272727272746,3,42.99999999999995,17.916666666666675,0.41666666666666735,0.7162507998469604,1.170879879508586,0.2916860410034885,7.162507998469604,4.5511821487025825,833.1994560290118,848.4197642792384,-151.64786366963057,False
115,0,12,889.6923076923077,13,13,True,19977.236103250234,3558.769230769231,2050.0106886026797,1815431.2307692308,0.7168515084429525,0.14843573745268793,,-0.16656672829967523,809.0,944.0,1.1668726823238567,10,6.313186813186826,10,12.472727272727228,-46.999999999999936,-3.7682215743440315,0.6160617521887516,1.175276500372941,0.2772976913770737,7.3927410262650195,3.4213323000869145,840.5188235294117,430.5670588235294,-105.9588021357853,False
116,0,19,1105.1052631578948,19,20,True,27709.179745595964,4420.421052631579,2329.912789287899,2550233.1052631577,0.7403513323426738,0.1625545155521908,,-0.2167108980516718,998.0,1301.0,1.3036072144288577,19,14.763857515204172,9,16.566666666666617,25.642357642357673,1.547828429116162,0.5922741381540259,1.975134588776748,0.39192585190117446,10.834746870634307,3.9858578931524122,849.9938508839355,275.82475019215985,-26.440777464640668,False
117,0,11,717.75,12,12,True,14586.691526672437,2871.0,1962.5011564581307,1367702.3333333333,0.5785694449049495,0.12417684863170357,11.0,-0.8989296077043353,644.0,962.0,1.4937888198757765,11,11.003496503496518,4,26.399999999999864,41.32142857142862,1.5652056277056376,6.368028401176838,26.401537128018713,9.462169041971952,70.04831241294522,17.951059584908823,831.2577962577963,1204.420997920998,-195.86805256522123,False
118,0,11,1073.1666666666667,12,12,True,26476.08254005655,4292.666666666667,2951.094905046301,3163288.3333333335,0.6523715912499011,0.15049755864124967,11.0,-0.3700469564541029,979.0,1162.0,1.1869254341164452,8,8.77622377622379,10,18.224242424242448,-144.99999999999986,-7.9564349850349005,0.5211929319364602,0.9643126016683063,0.30839281546938024,5.7331222513010625,2.753727716577339,873.2707910750507,523.5081135902637,-157.0657120928941,False
119,0,9,840.2,10,10,True,18337.264956227005,3360.8,2116.4579100676465,1770707.4,0.7057953792542543,0.14447022956914046,,-0.16900767632197586,746.0,897.0,1.2024128686327078,8,13.345454545454563,2,58.999999999999886,10.107142857142874,0.1713075060532694,0.6909058516011264,1.1687417494692671,0.24150468315176032,6.2181526644101375,1.721451246477033,876.0463276836158,1235.2474576271186,-7.583864181061811,False
120,0,11,1041.3333333333333,12,12,True,25368.137203925624,4165.333333333333,3217.575948720518,3253941.5833333335,0.5855762683832253,0.13910320983096525,11.0,-0.8652204209897978,880.0,1289.0,1.4647727272727273,11,27.328671328671337,10,20.61212121212123,138.99999999999963,6.74360482211112,0.5284779649022451,1.0486390235021659,0.2803237232066274,5.813257613924696,2.41118644983295,891.7587276958883,494.488750969744,-219.24383387750956,False
121,0,8,1081.6666666666667,9,9,True,26849.03163177012,4326.666666666667,2900.5066039326043,3088817.222222222,0.6674764658937409,0.1469370151944007,8.0,-0.3492594977844477,940.0,1340.0,1.425531914893617,8,31.099999999999955,7,22.464285714285715,272.0,12.108108108108107,1.0149602377816684,2.168558737346766,0.5863087342494507,8.119681902253348,4.844759752473297,888.4932835820896,899.0119402985075,-53.7337033082812,False
123,0,19,987.4736842105264,19,20,True,23382.127286597748,3949.8947368421054,1599.263434681274,1565605.1578947369,0.6885447984999717,0.14699585737296875,,-0.2533968170054605,882.0,1125.0,1.2755102040816326,19,8.966898349261552,10,9.709090909090927,20.2794117647059,2.0887034589116524,0.7830838354164381,2.935467448074567,0.6991420779904662,14.196376506233584,8.037783982789902,889.5928888888889,459.28444444444443,-14.902954833216912,False
124,0,12,1201.923076923077,13,13,True,31361.038307754705,4807.692307692308,2011.658648304903,2413567.846153846,0.6411259972302853,0.14231500839467157,,-0.1655262613508292,1112.0,1259.0,1.1321942446043165,8,7.884615384615445,11,12.363636363636388,83.00000000000001,6.713235294117635,0.7342576779511852,1.2773129099594844,0.41387812397526846,8.811092135414222,4.960279910657715,898.1910112359551,124.92937399678972,-92.91382138302016,False
125,0,7,974.625,8,8,True,22899.43753775415,3898.5000000000005,3049.2004961714965,2978749.5,0.7632295277009524,0.1667485936829078,,-0.23863413909966766,961.0,1035.0,1.077003121748179,6,-1.059523809523786,6,3.800000000000055,-131.99999999999986,-34.73684210526262,1.372192526379101,4.017971934414375,1.1109778769484029,9.605347684653708,6.907624651429328,819.0741971207087,817.4706533776301,-13.599382476240601,False
126,0,9,748.4,10,10,True,15466.141908599613,2993.6,2207.6673824943764,1624826.2,0.6484597724537917,0.16889496404870036,,-0.2884069187688714,631.0,914.0,1.4484944532488113,9,21.22424242424245,8,21.119047619047645,175.99999999999997,8.333709131905287,0.6743480301155651,1.1649702561463258,0.3560739858675112,6.069132271040086,2.6578055583348617,543.656455142232,251.97045951859957,33.47604542519969,False
127,0,12,1031.8181818181818,11,13,True,25112.752318219897,4127.272727272727,2241.087803763045,2237107.8181818184,0.6009726614954972,0.1427135154974727,12.0,-0.3878467666873959,854.0,1420.0,1.6627634660421546,12,37.634693877550916,9,19.716666666666658,79.99999999999996,4.057480980557903,0.6328476081373935,1.4479457558791973,0.4004255709410635,8.039443307134912,1.8147907930858849,765.9774647887324,1183.3725352112676,-480.28237402989464,False
128,0,10,1054.090909090909,11,11,True,25770.63801166845,4216.363636363636,2413.9123403209596,2529223.272727273,0.6794034429816617,0.14637965405185985,10.0,-0.4114785336108125,930.0,1124.0,1.2086021505376343,8,16.10909090909092,2,66.99999999999989,12.366666666666653,0.18457711442786082,0.7564181894930082,1.7793234032874008,0.5230366466124147,7.564181894930082,2.6345657683573127,541.6290909090909,1028.3090909090909,-64.51953910643816,False
129,0,9,1035.1,10,10,True,25105.58374511751,4140.4,2790.650081085159,2855409.2,0.7689458720960825,0.16543957163224454,9.0,-0.3177117246933443,916.0,1222.0,1.334061135371179,9,24.551515151515197,8,16.904761904761937,123.00000000000001,7.276056338028156,0.8623252194446187,3.9168084577021287,1.118519232924258,7.760926975001569,3.520946982452483,136.34779050736498,1166.79705400982,-15.220741708461732,False
130,0,14,1090.7142857142858,14,15,True,27167.096511887044,4362.857142857143,2975.301738268838,3220487.285714286,0.5903821963961485,0.12044708561128059,,-0.24280745030914538,953.0,1291.0,1.354669464847849,14,9.894499294781374,7,34.658385093167645,31.523809523809522,0.9095579450418174,1.137078287022641,4.6095386409854395,1.1880905495483371,15.16086250981132,2.466483901328054,140.5979860573199,440.8636715724245,9.836229492498667,False
131,0,13,1253.4285714285713,14,14,True,33417.70505922723,5013.714285714285,3796.4940158423437,4728991.071428572,0.5013145529859636,0.13487572151609464,,-0.20213760016637106,1132.0,1386.0,1.2243816254416962,12,13.239560439560446,11,12.436363636363646,80.99999999999997,6.5131578947368345,0.752628072962967,1.6689385093687155,0.3912243420827739,9.78416494851857,1.3021176825327452,145.35225618631733,788.8333333333334,-78.67454770725783,False
132,0,11,884.5833333333334,12,12,True,19894.399934395697,3538.3333333333335,2079.681949269917,1798499.4166666667,0.7613141092076798,0.16616609565123783,11.0,-0.3254050776494891,676.0,1017.0,1.5044378698224852,10,26.674825174825195,2,13.999999999999773,16.830303030303032,1.2021645021645218,1.1307153192446497,1.795339335172144,0.44793742257194497,12.437868511691148,4.344007226958367,139.8488253319714,320.5280898876405,-120.23877159146971,False
133,0,18,1257.3333333333333,18,19,True,33682.29437766809,5029.333333333333,2524.605385382426,3128246.777777778,0.6846758140202279,0.1471789191379772,,-0.2505826312327969,1071.0,1644.0,1.535014005602241,18,22.555064130915568,16,19.223529411764705,149.99999999999983,7.80293757649938,0.8003104159626406,1.6227655714101927,0.46484311108423043,14.215634085727054,4.919649790450166,148.53406326034064,1078.315693430657,-208.71389231599773,False
135,0,16,933.5882352941177,17,17,True,21510.114419644,3734.3529411764707,2399.0144057196703,2212952.529411765,0.616200760556761,0.14141282227486907,,-0.21629009274816466,775.0,1050.0,1.3548387096774193,15,13.759803921568645,11,16.672727272727265,30.71428571428578,1.842187256582027,0.7163234657465367,1.1417590561469415,0.2971998544239745,11.461175451944587,4.0860426884483845,149.54214559386972,1223.1245210727968,-89.23252793729759,False
